"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"34","4442","4444","None",2018-04-21,0,1,2,0,7,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"", ""Washingtonia"", ""Ficus benjamina"", ""Loquat"", ""Palm"", ""Cherry plum"", ""Melia azedarach"")"
"35","4445","4444","None",2018-04-19,0.07,0.5,8,1,15,"yes","c(""UK"", ""Palm"", ""Mulberry"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Washingtonia"", ""Carob"", ""Annona"", ""Banana"", ""Cherry plum"", ""Ficus sycomorus"")"
"36","4440","4444","None",2018-04-18,0,0.17,6,0,10,"yes","c(""Mulberry"", ""Ficus carica"", ""Carob"", ""Plum"", ""UK"", ""Avocado"", ""Eucalyptus"")"
"37","4429","4444","Mulberry_755",2018-04-25,0,1,1,0,3,"yes","c(""Mulberry"", ""UK"")"
"38","4442","4445","None",2018-04-19,0.05,0.5,2,1,21,"no","c(""Mulberry"", ""Ficus benjamina"", ""Loquat"", ""Ficus carica"", ""Cherry plum"", ""Annona"", ""UK"", ""Palm"", ""Washingtonia"", ""Melia azedarach"")"
"39","4444","4445","None",2018-04-19,0.21,0.5,8,3,14,"yes","c(""Ficus carica"", ""Carob"", ""Melia azedarach"", ""Mulberry"", ""Washingtonia"", ""Citrus"", ""Annona"", ""UK"", ""Loquat"", ""Palm"")"
"40","4440","4445","None",2018-04-19,0,0.25,4,0,11,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Avocado"", ""Eucalyptus"")"
"41","4432","4446","Mulberry_655",2018-06-11,0,0,1,0,2,"yes","Mulberry"
"42","4455","4446","Mulberry_655",2018-06-07,0,0,1,0,5,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"")"
"43","4439","4446","Mulberry_655",2018-06-07,0,1,1,0,2,"yes","c(""Mulberry"", ""UK"")"
"44","4441","4448","Mulberry_734",2018-05-25,0,1,1,0,1,"yes","c(""Mulberry"", ""UK"")"
"45","4440","4449","None",2018-05-05,0,1,3,0,5,"yes","c(""Mulberry"", ""UK"", ""Avocado"")"
"46","4429","4449","Mulberry_755",2018-05-05,0,1,2,0,5,"no","c(""UK"", ""Mulberry"")"
"47","4424","4449","Mulberry_706",2018-05-09,0,1,2,0,7,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"")"
"48","4452","4449","Mulberry_734",2018-05-10,0,0,1,0,12,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Loquat"", ""Cherry plum"", ""Melia azedarach"")"
"49","4453","4449","Mulberry_734",2018-05-05,0,1,1,0,5,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"")"
"50","4449","4452","Mulberry_734",2018-05-10,0,1,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Plum"")"
"51","4453","4452","Mulberry_734",2018-05-07,0.09,0.5,2,1,11,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"")"
"52","4440","4453","None",2018-05-04,0,1,1,0,4,"no","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Avocado"")"
"53","4449","4453","Mulberry_734",2018-05-05,0,0,1,0,10,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"")"
"54","4452","4453","Mulberry_734",2018-05-07,0,0.5,2,0,13,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Loquat"", ""Cherry plum"")"
"55","4419","4453","None",2018-05-11,0,0,1,0,14,"no","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Eucalyptus"", ""Plum"", ""Citrus"")"
"56","4440","4454","None",2018-05-04,0,1,2,0,4,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Avocado"")"
"57","4424","4454","Mulberry_731",2018-05-04,0,0,1,0,19,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"", ""Einan"", ""Peach"")"
"58","4432","4455","Mulberry_655",2018-06-11,0,0,1,0,2,"yes","Mulberry"
"59","4446","4455","Mulberry_655",2018-06-07,0,1,1,0,1,"yes","c(""Mulberry"", ""UK"")"
"60","4439","4455","Mulberry_655",2018-06-07,0,1,1,0,2,"yes","c(""Mulberry"", ""UK"")"
"61","4579","4576","None",2018-03-14,0,0,1,0,14,"no","c(""UK"", ""Melia azedarach"")"
"62","4577","4576","None",2018-03-17,0,0,2,0,34,"yes","c(""UK"", ""Ficus carica"", ""Melia azedarach"", ""Loquat"", ""Mulberry"", ""Washingtonia"", ""Avocado"", ""Palm"", ""Cherry plum"")"
"63","4579","4577","None",2018-03-16,0,1,3,0,3,"yes","UK"
"64","4577","4579","None",2018-03-16,0.03,0,3,1,32,"no","c(""Loquat"", ""Melia azedarach"", ""Mulberry"", ""Palm"", ""UK"", ""Ficus carica"", ""Washingtonia"", ""Avocado"", ""Cherry plum"")"
"65","5017","4978","None",2018-06-30,0,1,1,0,5,"yes","c(""Ficus"", ""Avocado"", ""UK"")"
"66","5018","4978","unknown_94",2018-06-28,0,0.5,2,0,15,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"67","5013","4978","None",2018-06-30,0,1,1,0,18,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"68","5016","4978","None",2018-06-30,0,1,1,0,18,"yes","c(""UK"", ""Plum"", ""Melia azedarach"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"69","5019","4978","None",2018-06-30,0,1,1,0,8,"yes","c(""Ficus carica"", ""UK"", ""Plum"", ""Mulberry"", ""Ficus religiosa"", ""Washingtonia"")"
"70","5022","5011","None",2018-07-02,0,1,1,0,4,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Loquat"", ""Mulberry"")"
"71","5018","5011","None",2018-07-03,0,1,1,0,4,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"", ""Ficus sycomorus"", ""Ficus religiosa"", ""Melia azedarach"")"
"72","5015","5011","None",2018-07-03,0,1,2,0,8,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Avocado"")"
"73","4978","5013","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"74","5017","5013","unknown_331",2018-06-28,0,0.5,2,0,11,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"75","5022","5013","Ficus religiosa_19",2018-06-30,0.1,1,4,1,10,"yes","c(""Ficus carica"", ""Melia azedarach"", ""Ficus religiosa"", ""UK"", ""Mulberry"", ""Carob"", ""Loquat"")"
"76","5018","5013","unknown_331",2018-06-28,0,0.8,5,0,15,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"77","5016","5013","Ficus religiosa_17",2018-06-29,0,0.5,6,0,19,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""Plum"", ""Ficus carica"", ""UK"", ""Mulberry"")"
"78","5021","5013","Ficus religiosa_19",2018-06-30,0,1,1,0,16,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Plum"", ""Ficus carica"", ""Mulberry"")"
"79","5015","5013","None",2018-06-29,0,0.4,5,0,12,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"80","5019","5013","Ficus religiosa_17",2018-06-29,0.06,0.5,4,1,16,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"", ""Washingtonia"")"
"81","5017","5015","None",2018-06-29,0,0,1,0,2,"no","c(""UK"", ""Ficus"", ""Avocado"", ""Ficus religiosa"", ""Plum"", ""Ficus sycomorus"")"
"82","5022","5015","None",2018-06-28,0,0,3,0,16,"no","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"", ""Loquat"")"
"83","5011","5015","None",2018-07-03,0,0,2,0,4,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"", ""Ceratonia siliqua"")"
"84","5018","5015","Mulberry_768",2018-06-29,0.1,0.25,4,1,10,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Ficus religiosa"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"85","5013","5015","None",2018-06-29,0.04,0.6,5,1,25,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"86","5016","5015","None",2018-07-01,0,0.5,2,0,19,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Ficus carica"", ""Plum"", ""Mulberry"")"
"87","5021","5015","None",2018-06-28,0.06,0.33,3,1,17,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"", ""Melia azedarach"", ""Plum"")"
"88","5019","5015","Ficus carica_1045",2018-06-29,0,0,4,0,16,"no","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"", ""Washingtonia"")"
"89","4978","5016","None",2018-06-30,0,0,1,0,11,"no","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"90","5017","5016","unknown_331",2018-06-28,0,1,3,0,11,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"91","5022","5016","unknown_1091",2018-06-28,0,1,3,0,16,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"", ""Loquat"")"
"92","5018","5016","unknown_331",2018-06-28,0,0.8,5,0,15,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"93","5013","5016","Ficus religiosa_17",2018-06-29,0.04,0.5,6,1,25,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"94","5021","5016","Ficus religiosa_19",2018-07-01,0,1,2,0,12,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""UK"", ""Plum"", ""Ficus carica"", ""Mulberry"")"
"95","5015","5016","None",2018-07-01,0,0.5,2,0,10,"yes","c(""Ficus carica"", ""Mulberry"", ""Melia azedarach"", ""UK"", ""Tipuana Tipu"")"
"96","5019","5016","Ficus religiosa_17",2018-06-29,0.12,0.5,4,2,16,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"", ""Washingtonia"")"
"97","4978","5017","None",2018-06-30,0,0,1,0,11,"no","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"98","5022","5017","None",2018-06-29,0,1,1,0,13,"no","c(""Mulberry"", ""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Carob"", ""Loquat"")"
"99","5018","5017","unknown_331",2018-06-28,0,0.33,3,0,15,"no","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"100","5013","5017","unknown_331",2018-06-28,0,0.5,2,0,20,"no","c(""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""UK"", ""Carob"", ""Mulberry"", ""Washingtonia"", ""Melia azedarach"")"
"101","5016","5017","unknown_331",2018-06-28,0.05,0,3,1,21,"no","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"102","5015","5017","None",2018-06-29,0,1,1,0,12,"no","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"103","5019","5017","Mulberry_350",2018-06-28,0.07,0.25,4,1,15,"no","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"", ""Washingtonia"")"
"104","4978","5018","unknown_94",2018-06-28,0.05,0.5,2,1,19,"yes","c(""Plum"", ""UK"", ""Peach"", ""Mulberry"", ""Ficus carica"")"
"105","5017","5018","unknown_331",2018-06-28,0,0.67,3,0,11,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"106","5022","5018","Ficus religiosa_19",2018-06-28,0,0.86,7,0,16,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"", ""Loquat"")"
"107","5011","5018","None",2018-07-03,0,0,1,0,4,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"", ""Ceratonia siliqua"")"
"108","5013","5018","unknown_331",2018-06-28,0.05,0.2,5,1,20,"yes","c(""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""UK"", ""Carob"", ""Mulberry"", ""Washingtonia"", ""Melia azedarach"")"
"109","5016","5018","unknown_331",2018-06-28,0.05,0.2,5,1,21,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"110","5021","5018","Ficus religiosa_19",2018-06-28,0,0.67,3,0,17,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"", ""Melia azedarach"", ""Plum"")"
"111","5015","5018","Mulberry_768",2018-06-29,0,0.75,4,0,12,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"112","5019","5018","unknown_331",2018-06-30,0,0.67,6,0,8,"yes","c(""Ficus carica"", ""UK"", ""Plum"", ""Mulberry"", ""Ficus religiosa"", ""Washingtonia"")"
"113","4978","5019","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"114","5017","5019","Mulberry_350",2018-06-28,0,0.75,4,0,11,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"115","5022","5019","Ficus religiosa_19",2018-06-28,0,0.8,5,0,16,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"", ""Loquat"")"
"116","5018","5019","unknown_331",2018-06-30,0.25,0.33,6,3,12,"yes","c(""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"", ""Palm"", ""Ficus sycomorus"")"
"117","5013","5019","Ficus religiosa_17",2018-06-29,0.12,0.5,4,3,25,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"118","5016","5019","Ficus religiosa_17",2018-06-29,0.05,0.5,4,1,19,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""Plum"", ""Ficus carica"", ""UK"", ""Mulberry"")"
"119","5021","5019","Ficus religiosa_19",2018-06-28,0,0.5,2,0,17,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"", ""Melia azedarach"", ""Plum"")"
"120","5015","5019","Ficus carica_1045",2018-06-29,0,1,4,0,12,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"121","5022","5021","Ficus religiosa_19",2018-06-28,0.06,0.33,3,1,16,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"", ""Loquat"")"
"122","5018","5021","Ficus religiosa_19",2018-06-28,0,0.33,3,0,15,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"123","5013","5021","Ficus religiosa_19",2018-06-30,0,0,1,0,18,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"124","5016","5021","Ficus religiosa_19",2018-07-01,0,0,2,0,19,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Ficus carica"", ""Plum"", ""Mulberry"")"
"125","5015","5021","None",2018-06-28,0,0.67,3,0,10,"yes","c(""UK"", ""Ficus carica"", ""Ficus sycomorus"", ""Tipuana Tipu"", ""Ficus religiosa"", ""Carob"", ""Washingtonia"", ""Ficus benjamina"", ""Mulberry"", ""Plum"", ""Melia azedarach"")"
"126","5019","5021","Ficus religiosa_19",2018-06-28,0,0.5,2,0,15,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"", ""Washingtonia"")"
"127","5017","5022","None",2018-06-29,0,0,1,0,2,"no","c(""UK"", ""Ficus"", ""Avocado"", ""Ficus religiosa"", ""Plum"", ""Ficus sycomorus"")"
"128","5011","5022","None",2018-07-02,0,0,1,0,8,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"", ""Ceratonia siliqua"")"
"129","5018","5022","Ficus religiosa_19",2018-06-28,0.13,0.14,7,2,15,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"", ""Palm"", ""Ficus sycomorus"")"
"130","5013","5022","Ficus religiosa_19",2018-06-30,0,0,4,0,18,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"131","5016","5022","unknown_1091",2018-06-28,0.05,0,3,1,21,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"132","5021","5022","Ficus religiosa_19",2018-06-28,0.06,0.67,3,1,17,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"", ""Melia azedarach"", ""Plum"")"
"133","5015","5022","None",2018-06-28,0,1,3,0,10,"yes","c(""UK"", ""Ficus carica"", ""Ficus sycomorus"", ""Tipuana Tipu"", ""Ficus religiosa"", ""Carob"", ""Washingtonia"", ""Ficus benjamina"", ""Mulberry"", ""Plum"", ""Melia azedarach"")"
"134","5019","5022","Ficus religiosa_19",2018-06-28,0.13,0.2,5,2,15,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"", ""Washingtonia"")"
"135","5462","5056","Melia azedarach_437",2018-11-25,0,0.67,3,0,18,"yes","c(""Plum"", ""Melia azedarach"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Persimmon"", ""UK"", ""Har Gershom"", ""Washingtonia"", ""Carob"")"
"136","5471","5056","None",2018-11-25,0,0.5,2,0,19,"yes","c(""Ficus carica"", ""Washingtonia"", ""Jujube"", ""Mulberry"", ""Melia azedarach"", ""UK"", ""Palm"", ""Loquat"", ""Carob"", ""Avocado"", ""Peach"")"
"137","5473","5056","None",2018-11-23,0.04,0.6,5,1,25,"yes","c(""Ficus carica"", ""Washingtonia"", ""UK"", ""Peach"", ""Mulberry"", ""Loquat"", ""Ficus religiosa"", ""Palm"", ""Persimmon"", ""Melia azedarach"", ""Plum"")"
"138","5486","5056","None",2018-11-29,0.12,0.75,4,1,8,"yes","c(""Har Gershom"", ""Ficus carica"", ""UK"", ""Washingtonia"", ""Mulberry"", ""Avocado"", ""Palm"", ""Melia azedarach"", ""Loquat"")"
"139","5483","5056","None",2018-11-25,0,0.75,4,0,9,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"", ""Cherry plum"")"
"140","5425","5056","Melia azedarach_437",2018-11-25,0,0.5,2,0,10,"yes","c(""UK"", ""Loquat"", ""Plum"", ""Mulberry"", ""Melia azedarach"", ""Ficus religiosa"", ""Persimmon"", ""Palm"", ""Ficus carica"", ""Washingtonia"")"
"141","5589","5056","Melia azedarach_437",2018-11-25,0.11,0.33,9,1,9,"yes","c(""Ficus carica"", ""Melia azedarach"", ""Mulberry"", ""UK"", ""Palm"")"
"142","5590","5058","None",2019-01-10,0.05,0.75,4,1,21,"yes","c(""UK"", ""Washingtonia"", ""Plum"", ""Melia azedarach"", ""Palm"", ""Mulberry"", ""Ficus carica"", ""Ficus obliqua"")"
"143","5679","5058","None",2019-02-08,0,0,1,0,10,"yes","c(""UK"", ""Washingtonia"", ""Loquat"", ""Ficus carica"", ""Palm"", ""Persimmon"", ""Citrus"", ""Mulberry"", ""Melia azedarach"")"
"144","5157","5150","None",2018-07-24,0,1,2,0,1,"yes","c(""Ficus carica"", ""UK"")"
"145","5153","5150","None",2018-07-25,0,0,2,0,30,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Surinam Cherry"", ""Ficus sycomorus"", ""Ziziphus spina-christi"", ""Citrus"", ""Guava"", ""Eucalyptus"")"
"146","5154","5150","None",2018-07-20,0,1,4,0,12,"yes","c(""Ficus sycomorus"", ""Apple"", ""Melia azedarach"", ""UK"", ""Surinam Cherry"", ""Citrus"", ""Ficus carica"", ""Loquat"")"
"147","5154","5153","Ficus carica_804",2018-07-19,0,0.86,7,0,12,"yes","c(""Ficus carica"", ""Ficus sycomorus"", ""Loquat"", ""Surinam Cherry"", ""Mulberry"", ""Apple"", ""UK"", ""Melia azedarach"", ""Citrus"")"
"148","5150","5153","None",2018-07-25,0,1,2,0,5,"yes","c(""Mulberry"", ""UK"")"
"149","5153","5154","Ficus carica_804",2018-07-19,0,0.14,7,0,7,"yes","c(""Ficus carica"", ""Melia azedarach"", ""UK"", ""Mulberry"", ""Loquat"")"
