"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"20","4454","4440","None",2018-05-04,0,0,2,0,1,"yes","c(""Mulberry"", ""Palm"", ""UK"", ""Ficus carica"")"
"21","4424","4440","None",2018-05-04,0,0,5,0,2,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"", ""Einan"")"
"22","4449","4440","None",2018-05-05,0,0,3,0,1,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"")"
"23","4419","4440","None",2018-05-11,0,0,1,0,2,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Eucalyptus"")"
"24","4448","4441","Mulberry_734",2018-05-25,0,0,1,0,2,"yes","c(""Mulberry"", ""UK"")"
"25","4445","4442","None",2018-04-19,0,0.5,2,0,7,"yes","c(""UK"", ""Palm"", ""Mulberry"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Washingtonia"", ""Carob"", ""Annona"")"
"26","4444","4442","None",2018-04-21,0,0,2,0,3,"yes","c(""Ficus carica"", ""Citrus"", ""Carob"", ""Annona"", ""Washingtonia"", ""Melia azedarach"", ""UK"")"
"27","4442","4444","None",2018-04-21,0,1,2,0,7,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"", ""Washingtonia"", ""Ficus benjamina"", ""Loquat"", ""Palm"", ""Cherry plum"", ""Melia azedarach"")"
"28","4445","4444","None",2018-04-19,0,0.5,8,0,7,"yes","c(""UK"", ""Palm"", ""Mulberry"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Washingtonia"", ""Carob"", ""Annona"")"
"29","4440","4444","None",2018-04-18,0,0.17,6,0,1,"yes","c(""Mulberry"", ""Ficus carica"", ""Carob"", ""Plum"", ""UK"")"
"30","4442","4445","None",2018-04-19,0.17,0.5,2,1,6,"yes","c(""Mulberry"", ""Ficus benjamina"", ""Loquat"", ""Ficus carica"", ""Cherry plum"", ""Annona"", ""UK"", ""Palm"")"
"31","4444","4445","None",2018-04-19,0,0.5,8,0,1,"yes","c(""Ficus carica"", ""Carob"", ""Melia azedarach"", ""Mulberry"", ""Washingtonia"")"
"32","4440","4445","None",2018-04-19,0,0.25,4,0,3,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Avocado"")"
"33","4455","4446","Mulberry_655",2018-06-07,0,0,1,0,2,"yes","c(""Mulberry"", ""Ficus carica"")"
"34","4440","4449","None",2018-05-05,0,1,3,0,5,"yes","c(""Mulberry"", ""UK"", ""Avocado"")"
"35","4429","4449","Mulberry_755",2018-05-05,0,1,2,0,1,"yes","c(""UK"", ""Mulberry"")"
"36","4424","4449","Mulberry_706",2018-05-09,0,1,2,0,6,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"")"
"37","4452","4449","Mulberry_734",2018-05-10,0,0,1,0,5,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Loquat"", ""Cherry plum"")"
"38","4449","4452","Mulberry_734",2018-05-10,0,1,1,0,7,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"")"
"39","4440","4453","None",2018-05-04,0,1,1,0,3,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Avocado"")"
"40","4449","4453","Mulberry_734",2018-05-05,0,0,1,0,1,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"")"
"41","4452","4453","Mulberry_734",2018-05-07,0,0.5,2,0,1,"yes","c(""UK"", ""Mulberry"", ""Plum"")"
"42","4419","4453","None",2018-05-11,0,0,1,0,2,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Eucalyptus"")"
"43","4440","4454","None",2018-05-04,0,1,2,0,3,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Avocado"")"
"44","4424","4454","Mulberry_731",2018-05-04,0,0,1,0,2,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"", ""Einan"")"
"45","4446","4455","Mulberry_655",2018-06-07,0,1,1,0,1,"yes","c(""Mulberry"", ""UK"")"
"46","4579","4576","None",2018-03-14,0,0,1,0,6,"yes","c(""UK"", ""Melia azedarach"")"
"47","4577","4576","None",2018-03-17,0,0,2,0,7,"yes","c(""UK"", ""Ficus carica"", ""Melia azedarach"", ""Loquat"", ""Mulberry"", ""Washingtonia"", ""Avocado"", ""Palm"")"
"48","4579","4577","None",2018-03-16,0,1,3,0,3,"yes","UK"
"49","4577","4579","None",2018-03-16,0.12,0,3,1,8,"yes","c(""Loquat"", ""Melia azedarach"", ""Mulberry"", ""Palm"", ""UK"", ""Ficus carica"", ""Washingtonia"")"
"50","5017","4978","None",2018-06-30,0,1,1,0,5,"yes","c(""Ficus"", ""Avocado"", ""UK"")"
"51","5018","4978","unknown_94",2018-06-28,0,0.5,2,0,10,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"52","5013","4978","None",2018-06-30,0,1,1,0,8,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"53","5016","4978","None",2018-06-30,0,1,1,0,4,"yes","c(""UK"", ""Plum"", ""Melia azedarach"", ""Mulberry"", ""Ficus religiosa"")"
"54","5019","4978","None",2018-06-30,0,1,1,0,3,"yes","c(""Ficus carica"", ""UK"", ""Plum"", ""Mulberry"", ""Ficus religiosa"", ""Washingtonia"")"
"55","5022","5011","None",2018-07-02,0,1,1,0,2,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Loquat"", ""Mulberry"")"
"56","5018","5011","None",2018-07-03,0,1,1,0,1,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"", ""Ficus sycomorus"", ""Ficus religiosa"", ""Melia azedarach"")"
"57","5015","5011","None",2018-07-03,0,1,2,0,1,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"")"
"58","4978","5013","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"59","5017","5013","unknown_331",2018-06-28,0,0.5,2,0,9,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"60","5022","5013","Ficus religiosa_19",2018-06-30,0.2,1,4,1,5,"yes","c(""Ficus carica"", ""Melia azedarach"", ""Ficus religiosa"", ""UK"", ""Mulberry"", ""Carob"", ""Loquat"")"
"61","5018","5013","unknown_331",2018-06-28,0,0.8,5,0,10,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"62","5016","5013","Ficus religiosa_17",2018-06-29,0,0.5,6,0,4,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""Plum"", ""Ficus carica"", ""UK"", ""Mulberry"")"
"63","5021","5013","Ficus religiosa_19",2018-06-30,0,1,1,0,7,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Plum"", ""Ficus carica"", ""Mulberry"")"
"64","5015","5013","None",2018-06-29,0,0.4,5,0,2,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"")"
"65","5019","5013","Ficus religiosa_17",2018-06-29,0.11,0.5,4,1,9,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"")"
"66","5022","5015","None",2018-06-28,0,0,3,0,7,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"")"
"67","5011","5015","None",2018-07-03,0,0,2,0,2,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"")"
"68","5018","5015","Mulberry_768",2018-06-29,0,0.25,4,0,1,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Ficus religiosa"", ""Loquat"", ""Melia azedarach"")"
"69","5013","5015","None",2018-06-29,0.1,0.6,5,1,10,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"70","5016","5015","None",2018-07-01,0,0.5,2,0,9,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Ficus carica"", ""Plum"", ""Mulberry"")"
"71","5021","5015","None",2018-06-28,0.33,0.33,3,1,3,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"72","5019","5015","Ficus carica_1045",2018-06-29,0,0,4,0,9,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"")"
"73","4978","5016","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"74","5017","5016","unknown_331",2018-06-28,0,1,3,0,9,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"75","5022","5016","unknown_1091",2018-06-28,0,1,3,0,7,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"")"
"76","5018","5016","unknown_331",2018-06-28,0,0.8,5,0,10,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"77","5013","5016","Ficus religiosa_17",2018-06-29,0.1,0.5,6,1,10,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"78","5021","5016","Ficus religiosa_19",2018-07-01,0,1,2,0,6,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""UK"", ""Plum"", ""Ficus carica"", ""Mulberry"")"
"79","5015","5016","None",2018-07-01,0,0.5,2,0,2,"yes","c(""Ficus carica"", ""Mulberry"", ""Melia azedarach"", ""UK"", ""Tipuana Tipu"")"
"80","5019","5016","Ficus religiosa_17",2018-06-29,0.22,0.5,4,2,9,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"")"
"81","4978","5017","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"82","5022","5017","None",2018-06-29,0,1,1,0,6,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"")"
"83","5018","5017","unknown_331",2018-06-28,0,0.33,3,0,10,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"84","5013","5017","unknown_331",2018-06-28,0,0.5,2,0,4,"yes","c(""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""UK"", ""Carob"", ""Mulberry"", ""Washingtonia"")"
"85","5016","5017","unknown_331",2018-06-28,0.12,0,3,1,8,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"86","5015","5017","None",2018-06-29,0,1,1,0,2,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"")"
"87","5019","5017","Mulberry_350",2018-06-28,0.2,0.25,4,1,5,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"")"
"88","4978","5018","unknown_94",2018-06-28,0,0.5,2,0,5,"yes","c(""Plum"", ""UK"", ""Peach"", ""Mulberry"")"
"89","5017","5018","unknown_331",2018-06-28,0,0.67,3,0,9,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"90","5022","5018","Ficus religiosa_19",2018-06-28,0,0.86,7,0,7,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"")"
"91","5011","5018","None",2018-07-03,0,0,1,0,2,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"")"
"92","5013","5018","unknown_331",2018-06-28,0,0.2,5,0,4,"yes","c(""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""UK"", ""Carob"", ""Mulberry"", ""Washingtonia"")"
"93","5016","5018","unknown_331",2018-06-28,0,0.2,5,0,8,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"94","5021","5018","Ficus religiosa_19",2018-06-28,0,0.67,3,0,3,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"95","5015","5018","Mulberry_768",2018-06-29,0,0.75,4,0,2,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"")"
"96","5019","5018","unknown_331",2018-06-30,0,0.67,6,0,3,"yes","c(""Ficus carica"", ""UK"", ""Plum"", ""Mulberry"", ""Ficus religiosa"", ""Washingtonia"")"
"97","4978","5019","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"98","5017","5019","Mulberry_350",2018-06-28,0,0.75,4,0,9,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"99","5022","5019","Ficus religiosa_19",2018-06-28,0,0.8,5,0,7,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"")"
"100","5018","5019","unknown_331",2018-06-30,0,0.33,6,0,3,"yes","c(""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"")"
"101","5013","5019","Ficus religiosa_17",2018-06-29,0.3,0.5,4,3,10,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"102","5016","5019","Ficus religiosa_17",2018-06-29,0,0.5,4,0,4,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""Plum"", ""Ficus carica"", ""UK"", ""Mulberry"")"
"103","5021","5019","Ficus religiosa_19",2018-06-28,0,0.5,2,0,3,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"104","5015","5019","Ficus carica_1045",2018-06-29,0,1,4,0,2,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"")"
"105","5022","5021","Ficus religiosa_19",2018-06-28,0,0.33,3,0,7,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"")"
"106","5018","5021","Ficus religiosa_19",2018-06-28,0,0.33,3,0,10,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"107","5013","5021","Ficus religiosa_19",2018-06-30,0,0,1,0,8,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"108","5016","5021","Ficus religiosa_19",2018-07-01,0,0,2,0,9,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Ficus carica"", ""Plum"", ""Mulberry"")"
"109","5015","5021","None",2018-06-28,0,0.67,3,0,4,"yes","c(""UK"", ""Ficus carica"", ""Ficus sycomorus"", ""Tipuana Tipu"", ""Ficus religiosa"", ""Carob"", ""Washingtonia"", ""Ficus benjamina"", ""Mulberry"", ""Plum"")"
"110","5019","5021","Ficus religiosa_19",2018-06-28,0,0.5,2,0,5,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"")"
"111","5011","5022","None",2018-07-02,0,0,1,0,5,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"")"
"112","5018","5022","Ficus religiosa_19",2018-06-28,0,0.14,7,0,10,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"113","5013","5022","Ficus religiosa_19",2018-06-30,0,0,4,0,8,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"114","5016","5022","unknown_1091",2018-06-28,0,0,3,0,8,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"115","5021","5022","Ficus religiosa_19",2018-06-28,0,0.67,3,0,3,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"116","5015","5022","None",2018-06-28,0,1,3,0,4,"yes","c(""UK"", ""Ficus carica"", ""Ficus sycomorus"", ""Tipuana Tipu"", ""Ficus religiosa"", ""Carob"", ""Washingtonia"", ""Ficus benjamina"", ""Mulberry"", ""Plum"")"
"117","5019","5022","Ficus religiosa_19",2018-06-28,0.2,0.2,5,1,5,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"")"
"118","5462","5056","Melia azedarach_437",2018-11-25,0,0.67,3,0,1,"yes","c(""Plum"", ""Melia azedarach"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Persimmon"", ""UK"")"
"119","5471","5056","None",2018-11-25,0,0.5,2,0,9,"yes","c(""Ficus carica"", ""Washingtonia"", ""Jujube"", ""Mulberry"", ""Melia azedarach"", ""UK"", ""Palm"", ""Loquat"")"
"120","5473","5056","None",2018-11-23,0,0.6,5,0,10,"yes","c(""Ficus carica"", ""Washingtonia"", ""UK"", ""Peach"", ""Mulberry"", ""Loquat"", ""Ficus religiosa"", ""Palm"", ""Persimmon"", ""Melia azedarach"")"
"121","5486","5056","None",2018-11-29,0,0.75,4,0,2,"yes","c(""Har Gershom"", ""Ficus carica"", ""UK"", ""Washingtonia"", ""Mulberry"", ""Avocado"", ""Palm"")"
"122","5483","5056","None",2018-11-25,0,0.75,4,0,1,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"")"
"123","5425","5056","Melia azedarach_437",2018-11-25,0,0.5,2,0,3,"yes","c(""UK"", ""Loquat"", ""Plum"", ""Mulberry"", ""Melia azedarach"", ""Ficus religiosa"", ""Persimmon"")"
"124","5589","5056","Melia azedarach_437",2018-11-25,0.5,0.33,9,1,2,"yes","c(""Ficus carica"", ""Melia azedarach"", ""Mulberry"", ""UK"")"
"125","5590","5058","None",2019-01-10,0,0.75,4,0,8,"yes","c(""UK"", ""Washingtonia"", ""Plum"", ""Melia azedarach"", ""Palm"")"
"126","5679","5058","None",2019-02-08,0,0,1,0,3,"yes","c(""UK"", ""Washingtonia"", ""Loquat"", ""Ficus carica"", ""Palm"", ""Persimmon"", ""Citrus"", ""Mulberry"")"
"127","5153","5150","None",2018-07-25,0,0,2,0,9,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Surinam Cherry"", ""Ficus sycomorus"", ""Ziziphus spina-christi"", ""Citrus"")"
"128","5154","5150","None",2018-07-20,0,1,4,0,8,"yes","c(""Ficus sycomorus"", ""Apple"", ""Melia azedarach"", ""UK"", ""Surinam Cherry"", ""Citrus"", ""Ficus carica"")"
"129","5154","5153","Ficus carica_804",2018-07-19,0,0.86,7,0,1,"yes","c(""Ficus carica"", ""Ficus sycomorus"", ""Loquat"", ""Surinam Cherry"", ""Mulberry"", ""Apple"", ""UK"", ""Melia azedarach"")"
"130","5150","5153","None",2018-07-25,0,1,2,0,1,"yes","c(""Mulberry"", ""UK"")"
"131","5153","5154","Ficus carica_804",2018-07-19,0,0.14,7,0,2,"yes","c(""Ficus carica"", ""Melia azedarach"", ""UK"")"
"132","5150","5154","None",2018-07-20,0,0,4,0,1,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"")"
"133","5150","5157","None",2018-07-24,0.5,0,2,1,2,"yes","c(""Mulberry"", ""UK"")"
"134","5462","5425","Melia azedarach_437",2018-11-25,0,0.75,4,0,1,"yes","c(""Plum"", ""Melia azedarach"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Persimmon"", ""UK"")"
"135","5473","5425","None",2018-11-25,0,1,7,0,9,"yes","c(""Ficus carica"", ""Mulberry"", ""UK"", ""Plum"", ""Ficus religiosa"", ""Washingtonia"", ""Melia azedarach"", ""Peach"", ""Loquat"")"
"136","5597","5425","None",2018-11-25,0,1,2,0,5,"yes","c(""Plum"", ""UK"", ""Persimmon"", ""Mulberry"", ""Ficus carica"", ""Loquat"")"
"137","5486","5425","None",2018-12-09,0,0,1,0,5,"yes","c(""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""UK"", ""Har Gershom"", ""Palm"")"
"138","5056","5425","Melia azedarach_437",2018-11-25,0,0.5,2,0,5,"yes","c(""UK"", ""Jujube"", ""Melia azedarach"", ""Mulberry"", ""Loquat"", ""Ficus carica"", ""Palm"")"
"139","5480","5425","None",2018-11-25,0,1,1,0,2,"yes","c(""UK"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"", ""Plum"", ""Melia azedarach"")"
"140","5483","5425","None",2018-11-25,0,1,6,0,1,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"")"
"141","5476","5425","Ficus religiosa_19",2018-11-25,0,0.5,6,0,6,"yes","c(""UK"", ""Carob"", ""Ceratonia siliqua"", ""Loquat"", ""Ficus religiosa"", ""Washingtonia"", ""Plum"", ""Mulberry"", ""Palm"", ""Ficus carica"")"
"142","5589","5425","Melia azedarach_437",2018-11-25,0.5,0.33,3,1,2,"yes","c(""Ficus carica"", ""Melia azedarach"", ""Mulberry"", ""UK"")"
"143","5431","5429","None",2018-08-25,0,1,1,0,4,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Avocado"", ""Mango"", ""Loquat"")"
"144","5429","5431","None",2018-08-25,0,0,1,0,2,"yes","c(""Citrus"", ""UK"", ""Plum"")"
"145","5433","5431","None",2018-08-22,0,0.5,2,0,3,"yes","c(""UK"", ""Citrus"")"
"146","5431","5433","None",2018-08-22,0,0.5,2,0,5,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Loquat"", ""Palm"", ""Citrus"", ""Washingtonia"", ""Plum"")"
"147","5462","5458","None",2018-11-23,0,0.33,3,0,3,"yes","c(""Plum"", ""UK"", ""Ficus carica"", ""Washingtonia"", ""Mulberry"", ""Melia azedarach"", ""Palm"", ""Ficus religiosa"")"
"148","5473","5458","Washingtonia_333",2018-11-23,0.2,0.4,5,2,10,"yes","c(""Ficus carica"", ""Washingtonia"", ""UK"", ""Peach"", ""Mulberry"", ""Loquat"", ""Ficus religiosa"", ""Palm"", ""Persimmon"", ""Melia azedarach"")"
"149","5597","5458","None",2018-11-23,0,1,3,0,6,"yes","c(""UK"", ""Plum"", ""Washingtonia"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"", ""Persimmon"", ""Palm"", ""Loquat"", ""Ficus religiosa"", ""Cherry plum"")"
"150","5486","5458","None",2018-12-07,0,0,1,0,5,"yes","c(""UK"", ""Plum"", ""Ficus carica"", ""Washingtonia"")"
"151","5056","5458","None",2018-11-25,0,0,2,0,5,"yes","c(""UK"", ""Jujube"", ""Melia azedarach"", ""Mulberry"", ""Loquat"", ""Ficus carica"", ""Palm"")"
"152","5477","5458","None",2018-11-24,0,1,1,0,6,"yes","c(""Cherry plum"", ""Mulberry"", ""Persimmon"", ""Washingtonia"", ""UK"", ""Ficus carica"", ""Melia azedarach"", ""Plum"")"
"153","5483","5458","Melia azedarach_437",2018-11-23,0.2,0.33,6,1,5,"yes","c(""Mulberry"", ""UK"", ""Melia azedarach"", ""Plum"", ""Persimmon"", ""Washingtonia"", ""Ficus carica"", ""Ficus religiosa"", ""Cherry plum"")"
"154","5425","5458","None",2018-11-25,0,0,3,0,3,"yes","c(""UK"", ""Loquat"", ""Plum"", ""Mulberry"", ""Melia azedarach"", ""Ficus religiosa"", ""Persimmon"")"
"155","5476","5458","None",2018-12-04,0,0,1,0,3,"yes","c(""Loquat"", ""Melia azedarach"", ""Palm"", ""UK"", ""Mulberry"", ""Washingtonia"")"
"156","5589","5458","Melia azedarach_437",2018-11-23,0,0.33,3,0,4,"yes","c(""Mulberry"", ""Melia azedarach"", ""Washingtonia"", ""Ficus carica"", ""UK"")"
