"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n+shared_new_trees","A_future_trees","min_nights"
"32","4440","4449","None",2018-05-05,0,1,3,0,5,"yes"
"33","4429","4449","Mulberry_755",2018-05-05,0,1,2,0,2,"yes"
"34","4424","4449","Mulberry_706",2018-05-09,0,1,2,0,7,"yes"
"35","4452","4449","Mulberry_734",2018-05-10,0,0,1,0,11,"yes"
"36","4449","4452","Mulberry_734",2018-05-10,0,1,1,0,9,"yes"
"37","4453","4452","Mulberry_734",2018-05-07,0,0.5,2,0,4,"yes"
"38","4440","4453","None",2018-05-04,0,1,1,0,4,"yes"
"39","4452","4453","Mulberry_734",2018-05-07,0,0.5,2,0,4,"yes"
"40","4419","4453","None",2018-05-11,0,0,1,0,4,"yes"
"41","4440","4454","None",2018-05-04,0,1,2,0,4,"yes"
"42","4424","4454","Mulberry_731",2018-05-04,0,0,1,0,5,"yes"
"43","4432","4455","Mulberry_655",2018-06-11,0,0,1,0,2,"yes"
"44","4579","4576","None",2018-03-14,0,0,1,0,11,"yes"
"45","4577","4576","None",2018-03-17,0,0,2,0,15,"yes"
"46","4579","4577","None",2018-03-16,0,1,3,0,3,"yes"
"47","4577","4579","None",2018-03-16,0.07,0,3,1,15,"yes"
"48","5017","4978","None",2018-06-30,0,1,1,0,5,"yes"
"49","5018","4978","unknown_94",2018-06-28,0,0.5,2,0,11,"yes"
"50","5013","4978","None",2018-06-30,0,1,1,0,8,"yes"
"51","5016","4978","None",2018-06-30,0,1,1,0,12,"yes"
"52","5019","4978","None",2018-06-30,0,1,1,0,5,"yes"
"53","5022","5011","None",2018-07-02,0,1,1,0,4,"yes"
"54","5018","5011","None",2018-07-03,0,1,1,0,4,"yes"
"55","5015","5011","None",2018-07-03,0,1,2,0,3,"yes"
"56","4978","5013","None",2018-06-30,0,0,1,0,11,"yes"
"57","5017","5013","unknown_331",2018-06-28,0,0.5,2,0,9,"yes"
"58","5022","5013","Ficus religiosa_19",2018-06-30,0.17,1,4,1,6,"yes"
"59","5018","5013","unknown_331",2018-06-28,0,0.8,5,0,11,"yes"
"60","5016","5013","Ficus religiosa_17",2018-06-29,0,0.5,6,0,8,"yes"
"61","5021","5013","Ficus religiosa_19",2018-06-30,0,1,1,0,13,"yes"
"62","5015","5013","None",2018-06-29,0,0.4,5,0,5,"yes"
"63","5019","5013","Ficus religiosa_17",2018-06-29,0.08,0.5,4,1,12,"yes"
"64","5017","5015","None",2018-06-29,0,0,1,0,2,"yes"
"65","5022","5015","None",2018-06-28,0,0,3,0,12,"yes"
"66","5011","5015","None",2018-07-03,0,0,2,0,4,"yes"
"67","5018","5015","Mulberry_768",2018-06-29,0,0.25,4,0,2,"yes"
"68","5013","5015","None",2018-06-29,0.06,0.6,5,1,18,"yes"
"69","5016","5015","None",2018-07-01,0,0.5,2,0,15,"yes"
"70","5021","5015","None",2018-06-28,0.25,0.33,3,1,4,"yes"
"71","5019","5015","Ficus carica_1045",2018-06-29,0,0,4,0,12,"yes"
"72","4978","5016","None",2018-06-30,0,0,1,0,11,"yes"
"73","5017","5016","unknown_331",2018-06-28,0,1,3,0,9,"yes"
"74","5022","5016","unknown_1091",2018-06-28,0,1,3,0,12,"yes"
"75","5018","5016","unknown_331",2018-06-28,0,0.8,5,0,11,"yes"
"76","5013","5016","Ficus religiosa_17",2018-06-29,0.06,0.5,6,1,18,"yes"
"77","5021","5016","Ficus religiosa_19",2018-07-01,0,1,2,0,6,"yes"
"78","5015","5016","None",2018-07-01,0,0.5,2,0,7,"yes"
"79","5019","5016","Ficus religiosa_17",2018-06-29,0.17,0.5,4,2,12,"yes"
"80","4978","5017","None",2018-06-30,0,0,1,0,11,"yes"
"81","5022","5017","None",2018-06-29,0,1,1,0,10,"yes"
"82","5018","5017","unknown_331",2018-06-28,0,0.33,3,0,11,"yes"
"83","5013","5017","unknown_331",2018-06-28,0,0.5,2,0,12,"yes"
"84","5016","5017","unknown_331",2018-06-28,0.09,0,3,1,11,"yes"
"85","5015","5017","None",2018-06-29,0,1,1,0,5,"yes"
"86","5019","5017","Mulberry_350",2018-06-28,0.09,0.25,4,1,11,"yes"
"87","4978","5018","unknown_94",2018-06-28,0.1,0.5,2,1,10,"yes"
"88","5017","5018","unknown_331",2018-06-28,0,0.67,3,0,9,"yes"
"89","5022","5018","Ficus religiosa_19",2018-06-28,0,0.86,7,0,12,"yes"
"90","5011","5018","None",2018-07-03,0,0,1,0,4,"yes"
"91","5013","5018","unknown_331",2018-06-28,0.08,0.2,5,1,12,"yes"
"92","5016","5018","unknown_331",2018-06-28,0,0.2,5,0,11,"yes"
"93","5021","5018","Ficus religiosa_19",2018-06-28,0,0.67,3,0,4,"yes"
"94","5015","5018","Mulberry_768",2018-06-29,0,0.75,4,0,5,"yes"
"95","5019","5018","unknown_331",2018-06-30,0,0.67,6,0,5,"yes"
"96","4978","5019","None",2018-06-30,0,0,1,0,11,"yes"
"97","5017","5019","Mulberry_350",2018-06-28,0,0.75,4,0,9,"yes"
"98","5022","5019","Ficus religiosa_19",2018-06-28,0,0.8,5,0,12,"yes"
"99","5018","5019","unknown_331",2018-06-30,0.43,0.33,6,3,7,"yes"
"100","5013","5019","Ficus religiosa_17",2018-06-29,0.17,0.5,4,3,18,"yes"
"101","5016","5019","Ficus religiosa_17",2018-06-29,0.12,0.5,4,1,8,"yes"
"102","5021","5019","Ficus religiosa_19",2018-06-28,0,0.5,2,0,4,"yes"
"103","5015","5019","Ficus carica_1045",2018-06-29,0,1,4,0,5,"yes"
"104","5022","5021","Ficus religiosa_19",2018-06-28,0.08,0.33,3,1,12,"yes"
"105","5018","5021","Ficus religiosa_19",2018-06-28,0,0.33,3,0,11,"yes"
"106","5013","5021","Ficus religiosa_19",2018-06-30,0,0,1,0,8,"yes"
"107","5016","5021","Ficus religiosa_19",2018-07-01,0,0,2,0,15,"yes"
"108","5015","5021","None",2018-06-28,0,0.67,3,0,6,"yes"
"109","5019","5021","Ficus religiosa_19",2018-06-28,0,0.5,2,0,11,"yes"
"110","5017","5022","None",2018-06-29,0,0,1,0,2,"yes"
"111","5011","5022","None",2018-07-02,0,0,1,0,6,"yes"
"112","5018","5022","Ficus religiosa_19",2018-06-28,0,0.14,7,0,11,"yes"
"113","5013","5022","Ficus religiosa_19",2018-06-30,0,0,4,0,8,"yes"
"114","5016","5022","unknown_1091",2018-06-28,0,0,3,0,11,"yes"
"115","5021","5022","Ficus religiosa_19",2018-06-28,0,0.67,3,0,4,"yes"
"116","5015","5022","None",2018-06-28,0,1,3,0,6,"yes"
"117","5019","5022","Ficus religiosa_19",2018-06-28,0.18,0.2,5,2,11,"yes"
"118","5462","5056","Melia azedarach_437",2018-11-25,0,0.67,3,0,4,"yes"
"119","5471","5056","None",2018-11-25,0,0.5,2,0,15,"yes"
"120","5473","5056","None",2018-11-23,0,0.6,5,0,15,"yes"
"121","5486","5056","None",2018-11-29,0,0.75,4,0,4,"yes"
"122","5483","5056","None",2018-11-25,0,0.75,4,0,4,"yes"
"123","5425","5056","Melia azedarach_437",2018-11-25,0,0.5,2,0,5,"yes"
"124","5589","5056","Melia azedarach_437",2018-11-25,0.25,0.33,9,1,4,"yes"
"125","5590","5058","None",2019-01-10,0,0.75,4,0,17,"yes"
"126","5679","5058","None",2019-02-08,0,0,1,0,7,"yes"
"127","5153","5150","None",2018-07-25,0,0,2,0,15,"yes"
"128","5154","5150","None",2018-07-20,0,1,4,0,8,"yes"
"129","5154","5153","Ficus carica_804",2018-07-19,0,0.86,7,0,9,"yes"
"130","5153","5154","Ficus carica_804",2018-07-19,0,0.14,7,0,3,"yes"
"131","5150","5154","None",2018-07-20,0.5,0,4,3,6,"yes"
"132","5150","5157","None",2018-07-24,0.33,0,2,1,3,"yes"
"133","5462","5425","Melia azedarach_437",2018-11-25,0,0.75,4,0,4,"yes"
"134","5473","5425","None",2018-11-25,0,1,7,0,18,"yes"
"135","5597","5425","None",2018-11-25,0,1,2,0,15,"yes"
"136","5486","5425","None",2018-12-09,0,0,1,0,8,"yes"
"137","5056","5425","Melia azedarach_437",2018-11-25,0,0.5,2,0,7,"yes"
"138","5480","5425","None",2018-11-25,0,1,1,0,9,"yes"
"139","5483","5425","None",2018-11-25,0,1,6,0,4,"yes"
"140","5476","5425","Ficus religiosa_19",2018-11-25,0,0.5,6,0,13,"yes"
"141","5589","5425","Melia azedarach_437",2018-11-25,0.25,0.33,3,1,4,"yes"
"142","5431","5429","None",2018-08-25,0,1,1,0,7,"yes"
"143","5429","5431","None",2018-08-25,0,0,1,0,2,"yes"
"144","5433","5431","None",2018-08-22,0,0.5,2,0,3,"yes"
"145","5431","5433","None",2018-08-22,0,0.5,2,0,7,"yes"
"146","5462","5458","None",2018-11-23,0,0.33,3,0,6,"yes"
"147","5473","5458","Washingtonia_333",2018-11-23,0.13,0.4,5,2,15,"yes"
"148","5597","5458","None",2018-11-23,0,1,3,0,10,"yes"
"149","5486","5458","None",2018-12-07,0,0,1,0,9,"yes"
"150","5056","5458","None",2018-11-25,0,0,2,0,7,"yes"
"151","5477","5458","None",2018-11-24,0,1,1,0,6,"yes"
"152","5483","5458","Melia azedarach_437",2018-11-23,0.18,0.33,6,2,11,"yes"
"153","5425","5458","None",2018-11-25,0,0,3,0,5,"yes"
"154","5476","5458","None",2018-12-04,0,0,1,0,7,"yes"
"155","5589","5458","Melia azedarach_437",2018-11-23,0,0.33,3,0,5,"yes"
"156","5458","5462","None",2018-11-23,0.07,0.67,3,1,15,"yes"
"157","5473","5462","Ficus religiosa_19",2018-11-24,0,0.5,4,0,10,"yes"
"158","5597","5462","Melia azedarach_640",2018-11-30,0,0.75,4,0,5,"yes"
"159","5486","5462","1",2018-11-27,0,0.5,2,0,10,"yes"
"160","5056","5462","Melia azedarach_437",2018-11-25,0.14,0.33,3,1,7,"yes"
"161","5480","5462","None",2018-11-24,0,1,1,0,3,"yes"
"162","5483","5462","None",2018-11-23,0.09,0.75,4,1,11,"yes"
"163","5425","5462","Melia azedarach_437",2018-11-25,0,0.25,4,0,5,"yes"
"164","5476","5462","None",2018-11-25,0.08,0.33,3,1,13,"yes"
"165","5589","5462","Melia azedarach_437",2018-11-23,0.2,0.2,5,1,5,"yes"
"166","5479","5471","Ficus carica_673",2018-11-22,0,1,1,0,3,"yes"
"167","5486","5471","None",2018-11-29,0,0,1,0,4,"yes"
"168","5056","5471","None",2018-11-25,0,0.5,2,0,7,"yes"
"169","5476","5471","None",2018-11-25,0,0.25,4,0,13,"yes"
"170","5589","5471","Ficus carica_673",2018-11-24,0,0,1,0,3,"yes"
"171","5458","5473","Washingtonia_333",2018-11-23,0,0.6,5,0,15,"yes"
"172","5462","5473","Ficus religiosa_19",2018-11-24,0.17,0.5,4,1,6,"yes"
"173","5597","5473","None",2018-11-23,0.1,0.75,4,1,10,"yes"
"174","5486","5473","None",2018-11-29,0,0,3,0,4,"yes"
"175","5056","5473","None",2018-11-23,0,0.4,5,0,10,"yes"
"176","5480","5473","Ficus religiosa_19",2018-11-25,0,0,1,0,9,"yes"
"177","5483","5473","None",2018-11-23,0.09,0.36,11,1,11,"yes"
"178","5425","5473","None",2018-11-25,0,0,7,0,5,"yes"
"179","5476","5473","None",2018-11-24,0.12,0.17,6,2,16,"yes"
"180","5589","5473","Melia azedarach_437",2018-11-27,0,0.33,3,0,5,"yes"
"181","5462","5476","None",2018-11-25,0,0.67,3,0,4,"yes"
"182","5471","5476","None",2018-11-25,0,0.75,4,0,15,"yes"
"183","5473","5476","None",2018-11-24,0.1,0.83,6,1,10,"yes"
"184","5597","5476","None",2018-11-25,0,1,2,0,15,"yes"
"185","5486","5476","unknown_95",2018-12-05,0,0.33,3,0,8,"yes"
"186","5480","5476","None",2018-11-25,0,1,1,0,9,"yes"
"187","5483","5476","None",2018-11-25,0,0.75,4,0,4,"yes"
"188","5425","5476","Ficus religiosa_19",2018-11-25,0,0.5,6,0,5,"yes"
"189","5589","5476","None",2018-12-12,0,0,1,0,6,"yes"
"190","5458","5477","None",2018-11-24,0,0,1,0,9,"yes"
"191","5597","5477","Ficus carica_414",2018-11-25,0.07,1,3,1,15,"yes"
"192","5486","5477","None",2018-11-29,0,0,4,0,4,"yes"
"193","5480","5477","None",2018-11-27,0,0,3,0,6,"yes"
"194","5483","5477","None",2018-11-24,0,1,1,0,8,"yes"
"195","5458","5479","None",2018-11-23,0,0,2,0,15,"yes"
"196","5462","5479","None",2018-11-23,0,0,3,0,6,"yes"
"197","5471","5479","Ficus carica_673",2018-11-22,0,0,1,0,22,"yes"
"198","5473","5479","None",2018-11-24,0,0.33,3,0,10,"yes"
"199","5597","5479","None",2018-11-22,0,0.33,3,0,20,"yes"
"200","5486","5479","None",2018-11-22,0,0.2,5,0,4,"yes"
"201","5056","5479","None",2018-11-23,0,0.17,6,0,10,"yes"
"202","5477","5479","None",2018-11-23,0.11,0.12,8,1,9,"yes"
"203","5480","5479","None",2018-11-23,0,0.25,4,0,7,"yes"
"204","5483","5479","None",2018-11-23,0,0,2,0,11,"yes"
"205","5425","5479","None",2018-11-25,0,0,1,0,5,"yes"
"206","5476","5479","None",2018-11-25,0,0,2,0,13,"yes"
"207","5589","5479","None",2018-11-23,0.2,0,5,1,5,"yes"
"208","5462","5480","None",2018-11-24,0,0,1,0,6,"yes"
"209","5473","5480","Ficus religiosa_19",2018-11-25,0,1,1,0,18,"yes"
"210","5597","5480","None",2018-11-24,0,0.5,2,0,10,"yes"
"211","5056","5480","None",2018-12-12,0,0,1,0,5,"yes"
"212","5477","5480","None",2018-11-27,0,1,3,0,10,"yes"
"213","5483","5480","None",2018-11-24,0,1,1,0,8,"yes"
"214","5425","5480","None",2018-11-25,0,0,1,0,5,"yes"
"215","5476","5480","None",2018-11-25,0,0,1,0,13,"yes"
"216","5589","5480","None",2018-12-12,0,0,1,0,6,"yes"
"217","5458","5483","Melia azedarach_437",2018-11-23,0.07,0.67,6,1,15,"yes"
"218","5462","5483","None",2018-11-23,0.33,0.25,4,2,6,"yes"
"219","5473","5483","None",2018-11-23,0.2,0.64,11,3,15,"yes"
"220","5597","5483","Persimmon_32",2018-11-23,0.1,0.5,6,1,10,"yes"
"221","5056","5483","None",2018-11-25,0,0.25,4,0,7,"yes"
"222","5477","5483","None",2018-11-24,0,0,1,0,6,"yes"
"223","5480","5483","None",2018-11-24,0,0,1,0,3,"yes"
"224","5425","5483","None",2018-11-25,0.2,0,6,1,5,"yes"
"225","5476","5483","None",2018-11-25,0,0.25,4,0,13,"yes"
"226","5589","5483","Melia azedarach_437",2018-11-23,0,0.6,5,0,5,"yes"
"227","5479","5486","None",2018-11-22,0,0.8,5,0,3,"yes"
"228","5462","5486","1",2018-11-27,0,0.5,2,0,14,"yes"
"229","5471","5486","None",2018-11-29,0,1,1,0,5,"yes"
"230","5473","5486","None",2018-11-29,0,1,3,0,15,"yes"
"231","5056","5486","None",2018-11-29,0,0.25,4,0,2,"yes"
"232","5477","5486","None",2018-11-29,0,1,4,0,10,"yes"
"233","5480","5486","None",2018-11-23,0,0.5,4,0,7,"yes"
"234","5483","5486","None",2018-11-23,0,0.83,6,0,11,"yes"
"235","5476","5486","unknown_95",2018-12-05,0,0.67,3,0,7,"yes"
"236","5589","5486","None",2018-11-24,0,0.33,3,0,3,"yes"
"237","5458","5589","Melia azedarach_437",2018-11-23,0,0.67,3,0,15,"yes"
"238","5462","5589","Melia azedarach_437",2018-11-23,0,0.8,5,0,6,"yes"
"239","5471","5589","Ficus carica_673",2018-11-24,0,1,1,0,17,"yes"
"240","5473","5589","Melia azedarach_437",2018-11-27,0,0.67,3,0,7,"yes"
"241","5486","5589","None",2018-11-24,0,0.67,3,0,12,"yes"
"242","5056","5589","Melia azedarach_437",2018-11-25,0,0.67,9,0,7,"yes"
"243","5483","5589","Melia azedarach_437",2018-11-23,0,0.4,5,0,11,"yes"
"244","5425","5589","Melia azedarach_437",2018-11-25,0,0.67,3,0,5,"yes"
"245","5058","5590","None",2019-01-10,0,0.25,4,0,2,"yes"
"246","5680","5594","unknown_2631",2019-02-08,0,0.33,3,0,2,"yes"
"247","5600","5594","None",2019-02-13,0,1,1,0,30,"yes"
"248","5479","5597","None",2018-11-22,0,0.67,3,0,3,"yes"
"249","5458","5597","None",2018-11-23,0.07,0,3,1,15,"yes"
"250","5473","5597","None",2018-11-23,0.13,0.25,4,2,15,"yes"
"251","5486","5597","None",2018-12-07,0,0,2,0,9,"yes"
"252","5056","5597","None",2018-12-24,0,0,1,0,6,"yes"
"253","5477","5597","Ficus carica_414",2018-11-25,0,0,3,0,5,"yes"
"254","5480","5597","None",2018-11-24,0,0.5,2,0,3,"yes"
"255","5483","5597","Persimmon_32",2018-11-23,0.09,0.5,6,1,11,"yes"
"256","5425","5597","None",2018-11-25,0,0,2,0,5,"yes"
"257","5476","5597","None",2018-11-25,0,0,2,0,13,"yes"
"258","5589","5597","None",2018-12-12,0,0,1,0,6,"yes"
"259","5732","5598","None",2019-03-12,0,0.5,2,0,9,"yes"
"260","5764","5599","None",2019-09-25,0,1,3,0,4,"yes"
"261","5751","5599","None",2019-09-25,0,0.33,3,0,2,"yes"
"262","5745","5599","None",2019-11-21,0,0,1,0,3,"yes"
"263","6182","5599","Ficus microcarpa_36",2019-09-23,0,0.25,4,0,11,"yes"
"264","5666","5599","None",2019-09-24,0,1,1,0,8,"yes"
"265","5743","5599","None",2019-10-02,0,0,2,0,10,"yes"
"266","5685","5599","None",2019-09-25,0,0.5,2,0,12,"yes"
"267","5679","5600","Citrus_5",2019-02-11,0,0,1,0,2,"yes"
"268","5680","5600","Citrus_5",2019-02-08,0,1,1,0,2,"yes"
"269","5679","5660","Citrus_5",2019-02-09,0,0,2,0,7,"yes"
"270","5680","5660","Citrus_5",2019-02-08,0,0.67,3,0,2,"yes"
"271","5600","5660","Citrus_5",2019-02-08,0,0,1,0,12,"yes"
"272","5680","5661","unknown_2631",2019-02-08,0,0.33,3,0,2,"yes"
"273","5751","5662","None",2019-11-06,0,1,2,0,3,"yes"
"274","5745","5662","None",2019-11-06,0.06,1,4,1,18,"yes"
"275","6250","5662","None",2019-11-18,0,1,1,0,2,"yes"
"276","6238","5662","None",2019-11-17,0,1,1,0,9,"yes"
"277","5667","5662","unknown_3641",2019-11-08,0,0.25,4,0,6,"yes"
"278","5761","5662","None",2019-12-10,0,0,1,0,8,"yes"
"279","5778","5662","None",2019-11-23,0,0,2,0,7,"yes"
"280","6246","5662","None",2019-11-09,0,0,2,0,2,"yes"
"281","5744","5662","unknown_3641",2019-11-16,0,0.5,4,0,10,"yes"
"282","6029","5662","Washingtonia_359",2019-11-21,0,0.4,5,0,7,"yes"
"283","6240","5662","None",2019-12-04,0,0,2,0,6,"yes"
"284","5599","5666","None",2019-09-24,0,0,1,0,16,"yes"
"285","5751","5667","None",2019-11-07,0,0.86,7,0,4,"yes"
"286","5745","5667","None",2019-11-06,0,0.38,8,0,18,"yes"
"287","6039","5667","None",2019-11-06,0,0.5,2,0,3,"yes"
"288","6026","5667","None",2019-11-06,0.08,0.71,7,1,12,"yes"
"289","5662","5667","unknown_3641",2019-11-08,0,0.75,4,0,2,"yes"
"290","6238","5667","Ficus carica_796",2019-11-18,0,1,2,0,8,"yes"
"291","5761","5667","None",2019-12-06,0,1,1,0,7,"yes"
"292","5778","5667","unknown_91",2019-11-20,0,0.5,4,0,3,"yes"
"293","6246","5667","None",2019-11-07,0,0.5,4,0,11,"yes"
"294","5744","5667","unknown_3641",2019-11-06,0,0.36,11,0,7,"yes"
"295","6027","5667","None",2019-11-08,0,0.5,2,0,8,"yes"
"296","5677","5672","unknown_2591",2019-02-08,0.2,0.29,7,1,5,"yes"
"297","5679","5672","Citrus_5",2019-02-09,0.14,0.25,4,1,7,"yes"
"298","5680","5672","Citrus_5",2019-02-08,0,0,3,0,2,"yes"
"299","5600","5672","Citrus_5",2019-02-09,0,0,1,0,7,"yes"
"300","5679","5677","unknown_2591",2019-02-10,0,0.2,5,0,4,"yes"
"301","5594","5677","unknown_2631",2019-02-16,0.5,0.6,5,1,2,"yes"
"302","5600","5677","None",2019-02-10,0.25,1,1,1,4,"yes"
"303","5058","5679","None",2019-02-08,0,1,1,0,4,"yes"
"304","5680","5679","Citrus_5",2019-02-09,0,1,2,0,2,"yes"
"305","5594","5679","unknown_2631",2019-02-17,0.25,0.33,3,1,4,"yes"
"306","5600","5679","Citrus_5",2019-02-11,0,1,1,0,2,"yes"
"307","5661","5679","unknown_2631",2019-02-17,0,1,1,0,2,"yes"
"308","5679","5680","Citrus_5",2019-02-09,0,0,2,0,7,"yes"
"309","5600","5680","Citrus_5",2019-02-08,0,0,1,0,12,"yes"
"310","5749","5684","None",2019-11-07,0,0,1,0,2,"yes"
"311","6245","5684","unknown_1438",2019-11-08,0,0,1,0,3,"yes"
"312","5771","5684","None",2019-11-08,0,0,1,0,3,"yes"
"313","6258","5684","None",2019-11-10,0.17,1,2,1,6,"yes"
"314","6181","5684","Melia azedarach_702",2019-11-07,0,0.5,6,0,7,"yes"
"315","5781","5684","Citrus_5",2019-11-07,0.2,0.2,5,1,5,"yes"
"316","6263","5684","Citrus_12",2019-11-10,0,1,3,0,10,"yes"
"317","6266","5684","Citrus_5",2019-11-07,0,0,1,0,2,"yes"
"318","6250","5684","unknown_1431",2019-11-07,0.5,0.5,2,1,2,"yes"
"319","5735","5684","Citrus_12",2019-11-10,0,0.5,2,0,2,"yes"
"320","6267","5684","None",2019-11-08,0,0,1,0,3,"yes"
"321","5761","5684","None",2019-11-10,0,0,2,0,2,"yes"
"322","6251","5684","None",2019-11-10,0,0,3,0,3,"yes"
"323","6271","5684","None",2019-11-17,0,0,1,0,4,"yes"
"324","6274","5684","Citrus_12",2019-11-10,0,1,1,0,7,"yes"
"325","5764","5685","None",2019-09-24,0,0.8,10,0,6,"yes"
"326","5751","5685","None",2019-09-24,0,0.83,6,0,5,"yes"
"327","5745","5685","None",2019-09-24,0,0.36,11,0,14,"yes"
"328","5599","5685","None",2019-09-25,0.07,0.5,2,1,15,"yes"
"329","5743","5685","None",2019-09-24,0,0.45,11,0,7,"yes"
"330","5782","5699","None",2019-03-28,0,0,1,0,4,"yes"
"331","5703","5699","None",2019-03-28,0,0,1,0,12,"yes"
"332","5734","5699","None",2019-03-27,0,0,2,0,5,"yes"
"333","5728","5699","unknown_462",2019-03-26,0,0.5,2,0,3,"yes"
"334","5703","5700","None",2019-04-10,0.2,1,3,1,5,"yes"
"335","5734","5700","Citrus_2",2019-04-14,0,0.5,4,0,3,"yes"
"336","5728","5700","Citrus_2",2019-04-10,0,0.43,7,0,2,"yes"
"337","5783","5700","Citrus_2",2019-04-10,0,1,2,0,4,"yes"
"338","5755","5700","Citrus_2",2019-04-10,0,1,1,0,7,"yes"
"339","5736","5700","Melia azedarach_685",2019-04-16,0,0.6,5,0,3,"yes"
"340","5747","5702","1",2019-03-28,0,0,1,0,2,"yes"
"341","5726","5702","1",2019-03-28,0,1,1,0,3,"yes"
"342","5734","5702","None",2019-04-20,0,0,1,0,2,"yes"
"343","5733","5703","None",2019-03-27,0,1,2,0,8,"yes"
"344","5780","5703","None",2019-03-26,0,1,2,0,6,"yes"
"345","5782","5703","unknown_462",2019-03-28,0,1,2,0,4,"yes"
"346","5769","5703","Citrus_2",2019-03-28,0,1,3,0,6,"yes"
"347","5747","5703","Citrus_2",2019-03-28,0.5,0.5,2,1,2,"yes"
"348","5726","5703","Citrus_2",2019-03-28,0.33,0.5,2,1,3,"yes"
"349","5734","5703","Citrus_2",2019-03-28,0,0.5,4,0,3,"yes"
"350","5783","5703","None",2019-04-10,0,0,1,0,4,"yes"
"351","5755","5703","None",2019-04-10,0,0,1,0,7,"yes"
"352","5727","5704","None",2019-05-30,0.11,1,1,1,9,"yes"
"353","5779","5704","Citrus_2",2019-05-30,0,1,2,0,5,"yes"
"354","5741","5704","None",2019-07-11,0,0,2,0,4,"yes"
"355","5777","5720","Ficus religiosa_12",2019-06-26,0,0.5,2,0,6,"yes"
"356","5737","5720","None",2019-06-30,0,0,2,0,6,"yes"
"357","5699","5726","None",2019-03-30,0.11,1,1,1,9,"yes"
"358","5782","5726","Citrus_2",2019-03-27,0,0.5,2,0,4,"yes"
"359","5702","5726","1",2019-03-28,0,0,1,0,2,"yes"
"360","5769","5726","Citrus_2",2019-03-27,0,0,2,0,2,"yes"
"361","5703","5726","Citrus_2",2019-03-28,0,0.5,2,0,12,"yes"
"362","5747","5726","Citrus_2",2019-03-26,0,0,3,0,2,"yes"
"363","5734","5726","Citrus_2",2019-03-26,0,0.33,3,0,4,"yes"
"364","5728","5726","Citrus_2",2019-03-26,0,0.25,4,0,3,"yes"
"365","5783","5726","Citrus_2",2019-04-10,0,0,1,0,4,"yes"
"366","5755","5726","Citrus_2",2019-04-10,0,0,1,0,7,"yes"
"367","5759","5726","unknown_241",2019-04-13,0.25,0,2,1,4,"yes"
"368","5704","5727","None",2019-05-30,0,0,1,0,5,"yes"
"369","5779","5727","Ficus microcarpa_37",2019-06-09,0,0.67,3,0,3,"yes"
"370","5777","5727","Mulberry_655",2019-05-30,0,0.6,5,0,2,"yes"
"371","5782","5728","Citrus_2",2019-03-27,0.25,0,2,1,4,"yes"
"372","5702","5728","1",2019-03-28,0,1,2,0,2,"yes"
"373","5769","5728","Citrus_2",2019-03-27,0,0.5,2,0,2,"yes"
