"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n+shared_new_trees","A_future_trees","min_nights"
"361","5734","5700","Citrus_2",2019-04-14,0,0.5,4,0,6,"yes"
"362","5728","5700","Citrus_2",2019-04-10,0.2,0.43,7,1,5,"yes"
"363","5783","5700","Citrus_2",2019-04-10,0,1,2,0,7,"yes"
"364","5755","5700","Citrus_2",2019-04-10,0,1,1,0,9,"yes"
"365","5736","5700","Melia azedarach_685",2019-04-16,0,0.6,5,0,3,"yes"
"366","5747","5702","1",2019-03-28,0,0,1,0,3,"yes"
"367","5726","5702","1",2019-03-28,0,1,1,0,3,"yes"
"368","5734","5702","None",2019-04-20,0,0,1,0,6,"yes"
"369","5728","5702","1",2019-03-28,0,0,2,0,2,"yes"
"370","5733","5703","None",2019-03-27,0,1,2,0,11,"yes"
"371","5699","5703","None",2019-03-28,0.1,1,1,1,10,"yes"
"372","5780","5703","None",2019-03-26,0,1,2,0,14,"yes"
"373","5782","5703","unknown_462",2019-03-28,0,1,2,0,5,"yes"
"374","5769","5703","Citrus_2",2019-03-28,0,1,3,0,11,"yes"
"375","5747","5703","Citrus_2",2019-03-28,0.33,0.5,2,1,3,"yes"
"376","5726","5703","Citrus_2",2019-03-28,0.33,0.5,2,1,3,"yes"
"377","5734","5703","Citrus_2",2019-03-28,0,0.5,4,0,4,"yes"
"378","5728","5703","Citrus_2",2019-03-28,0,1,2,0,2,"yes"
"379","5783","5703","None",2019-04-10,0,0,1,0,7,"yes"
"380","5755","5703","None",2019-04-10,0,0,1,0,9,"yes"
"381","5700","5703","None",2019-04-10,0.25,0,3,1,4,"yes"
"382","5727","5704","None",2019-05-30,0.07,1,1,1,14,"yes"
"383","5779","5704","Citrus_2",2019-05-30,0,1,2,0,9,"yes"
"384","5741","5704","None",2019-07-11,0,0,2,0,4,"yes"
"385","5777","5720","Ficus religiosa_12",2019-06-26,0,0.5,2,0,8,"yes"
"386","5737","5720","None",2019-06-30,0.07,0,2,1,15,"yes"
"387","5699","5726","None",2019-03-30,0.11,1,1,1,9,"yes"
"388","5782","5726","Citrus_2",2019-03-27,0,0.5,2,0,6,"yes"
"389","5702","5726","1",2019-03-28,0,0,1,0,4,"yes"
"390","5769","5726","Citrus_2",2019-03-27,0,0,2,0,10,"yes"
"391","5703","5726","Citrus_2",2019-03-28,0,0.5,2,0,14,"yes"
"392","5747","5726","Citrus_2",2019-03-26,0,0,3,0,4,"yes"
"393","5734","5726","Citrus_2",2019-03-26,0,0.33,3,0,7,"yes"
"394","5728","5726","Citrus_2",2019-03-26,0,0.25,4,0,4,"yes"
"395","5783","5726","Citrus_2",2019-04-10,0,0,1,0,7,"yes"
"396","5755","5726","Citrus_2",2019-04-10,0,0,1,0,9,"yes"
"397","5759","5726","unknown_241",2019-04-13,0.25,0,2,1,4,"yes"
"398","5700","5726","Citrus_2",2019-04-10,0,0,2,0,4,"yes"
"399","5764","5727","Mulberry_725",2019-06-02,0,1,2,0,3,"yes"
"400","5704","5727","None",2019-05-30,0,0,1,0,5,"yes"
"401","5779","5727","Ficus microcarpa_37",2019-06-09,0,0.67,3,0,5,"yes"
"402","5777","5727","Mulberry_655",2019-05-30,0,0.6,5,0,7,"yes"
"403","5760","5727","None",2019-05-28,0,0.67,3,0,3,"yes"
"404","5741","5727","None",2019-05-28,0,0.33,3,0,4,"yes"
"405","5782","5728","Citrus_2",2019-03-27,0.17,0,2,1,6,"yes"
"406","5702","5728","1",2019-03-28,0,1,2,0,4,"yes"
"407","5769","5728","Citrus_2",2019-03-27,0,0.5,2,0,10,"yes"
"408","5703","5728","Citrus_2",2019-03-28,0,0,2,0,14,"yes"
"409","5747","5728","Citrus_2",2019-03-26,0.25,0.75,4,1,4,"yes"
"410","5726","5728","Citrus_2",2019-03-26,0.25,0.75,4,1,4,"yes"
"411","5734","5728","Citrus_2",2019-03-26,0.14,0.5,6,1,7,"yes"
"412","5764","5728","None",2019-04-14,0,0.5,2,0,3,"yes"
"413","5783","5728","Citrus_2",2019-04-10,0,0,2,0,7,"yes"
"414","5755","5728","Citrus_2",2019-04-10,0,0,1,0,9,"yes"
"415","5759","5728","unknown_241",2019-04-13,0.25,0.33,3,1,4,"yes"
"416","5700","5728","Citrus_2",2019-04-10,0,0.57,7,0,4,"yes"
"417","5736","5728","Citrus_3",2019-04-11,0,0.5,2,0,4,"yes"
"418","5782","5729","Citrus_2",2019-03-29,0,1,1,0,2,"yes"
"419","5769","5729","Citrus_2",2019-03-29,0,1,1,0,10,"yes"
"420","5703","5729","None",2019-03-29,0,1,1,0,4,"yes"
"421","5747","5729","Citrus_2",2019-03-29,0,1,2,0,4,"yes"
"422","5726","5729","Citrus_2",2019-03-29,0,1,1,0,2,"yes"
"423","5728","5729","Citrus_2",2019-03-29,0,0.6,5,0,2,"yes"
"424","5764","5729","None",2019-03-29,0,0.5,2,0,6,"yes"
"425","5783","5729","Citrus_2",2019-04-10,0,0.5,2,0,7,"yes"
"426","5755","5729","Citrus_2",2019-04-10,0,0,1,0,9,"yes"
"427","5700","5729","Citrus_2",2019-04-10,0,0.25,4,0,4,"yes"
"428","5736","5729","None",2019-04-28,0,0,2,0,5,"yes"
"429","5732","5731","None",2019-03-15,0,1,1,0,10,"yes"
"430","5733","5731","None",2019-03-14,0,0.17,6,0,10,"yes"
"431","5738","5731","None",2019-03-15,0,1,2,0,7,"yes"
"432","5598","5732","None",2019-03-12,0.08,0.5,2,1,13,"yes"
"433","5731","5732","None",2019-03-15,0,0,1,0,11,"no"
"434","5731","5733","None",2019-03-14,0.05,0.83,6,1,20,"yes"
"435","5738","5733","None",2019-04-02,0,1,1,0,2,"yes"
"436","5769","5733","Ficus carica_715",2019-04-04,0,0.5,6,0,6,"yes"
"437","5703","5733","None",2019-03-27,0,0,2,0,16,"yes"
"438","5699","5734","None",2019-03-27,0.1,1,2,1,10,"yes"
"439","5782","5734","Citrus_2",2019-03-27,0.33,0.25,4,2,6,"yes"
"440","5769","5734","Citrus_2",2019-03-27,0.1,0.33,3,1,10,"yes"
"441","5703","5734","Citrus_2",2019-03-28,0,0.5,4,0,14,"yes"
"442","5747","5734","Citrus_2",2019-03-26,0,0.8,5,0,4,"yes"
"443","5726","5734","Citrus_2",2019-03-26,0,0.67,3,0,4,"yes"
"444","5728","5734","Citrus_2",2019-03-26,0,0.5,6,0,4,"yes"
"445","5764","5734","Citrus_5",2019-04-20,0,1,1,0,10,"yes"
"446","5783","5734","Citrus_2",2019-04-10,0,0,1,0,7,"yes"
"447","5755","5734","Citrus_2",2019-04-10,0,0,1,0,9,"yes"
"448","5759","5734","unknown_241",2019-04-13,0.25,0.33,3,1,4,"yes"
"449","5700","5734","Citrus_2",2019-04-14,0,0.5,4,0,6,"yes"
"450","5736","5734","None",2019-04-28,0,0,1,0,5,"yes"
"451","6258","5735","Citrus_12",2019-11-06,0,0,1,0,26,"yes"
"452","6181","5735","Citrus_12",2019-11-07,0,0.5,2,0,21,"yes"
"453","6263","5735","Citrus_12",2019-11-06,0,0.67,3,0,11,"yes"
"454","6267","5735","None",2019-11-23,0.08,1,1,1,12,"yes"
"455","6274","5735","Citrus_12",2019-11-09,0,0,1,0,16,"yes"
"456","5728","5736","Citrus_3",2019-04-11,0,0.5,2,0,4,"yes"
"457","5783","5736","None",2019-04-10,0,1,1,0,7,"yes"
"458","5700","5736","Melia azedarach_685",2019-04-16,0.67,0.4,5,2,3,"yes"
"459","5777","5737","Mulberry_655",2019-06-28,0,1,3,0,4,"yes"
"460","5760","5737","Mulberry_655",2019-06-28,0.5,1,2,1,2,"yes"
"461","5739","5737","None",2019-06-28,0,1,2,0,7,"yes"
"462","6125","5737","None",2019-06-30,0,0,1,0,11,"yes"
"463","6123","5737","None",2019-07-12,0,0,1,0,8,"yes"
"464","5731","5738","None",2019-03-15,0.09,0,2,1,11,"yes"
"465","5733","5738","None",2019-04-02,0,0,1,0,21,"yes"
"466","5727","5739","None",2019-06-11,0,1,1,0,2,"yes"
"467","5777","5739","None",2019-05-27,0,0.5,2,0,3,"yes"
"468","5760","5739","Washingtonia_428",2019-05-27,0,1,3,0,2,"yes"
"469","5741","5739","Washingtonia_428",2019-05-27,0,0.67,3,0,5,"yes"
"470","6125","5739","None",2019-06-30,0,0,1,0,11,"yes"
"471","6123","5739","None",2019-07-12,0,0,1,0,8,"yes"
"472","5737","5739","None",2019-06-28,0,0,2,0,11,"yes"
"473","5762","5741","Washingtonia_428",2019-05-23,0.5,0,3,1,2,"yes"
"474","5727","5741","None",2019-05-28,0.06,0.67,3,1,18,"yes"
"475","5777","5741","Mulberry_655",2019-05-26,0,0.6,5,0,5,"yes"
"476","5760","5741","Washingtonia_428",2019-05-23,0.33,0.33,3,1,3,"yes"
"477","6125","5741","None",2019-06-30,0,0,1,0,11,"yes"
"478","5737","5741","Mulberry_655",2019-06-28,0,0.5,2,0,11,"yes"
"479","5748","5741","None",2019-09-06,0,0,1,0,5,"yes"
"480","5599","5741","None",2019-09-26,0,0,1,0,19,"yes"
"481","5764","5742","Ficus religiosa_20",2019-07-04,0,1,5,0,4,"yes"
"482","5777","5742","None",2019-06-26,0.38,1,4,3,8,"yes"
"483","5739","5742","None",2019-06-26,0,1,1,0,8,"yes"
"484","6125","5742","None",2019-06-26,0.12,0.67,6,2,17,"yes"
"485","6123","5742","Mulberry_728",2019-06-26,0,0.7,10,0,3,"yes"
"486","5737","5742","Mulberry_655",2019-06-28,0,0,1,0,11,"yes"
"487","5764","5743","None",2019-09-23,0,0.67,3,0,7,"yes"
"488","5751","5743","None",2019-10-02,0,1,4,0,9,"yes"
"489","5745","5743","None",2019-09-26,0,0,3,0,10,"yes"
"490","5685","5743","None",2019-09-24,0,0.55,11,0,18,"yes"
"491","5751","5744","Mulberry_350",2019-11-14,0,1,12,0,11,"yes"
"492","5745","5744","Ficus religiosa_21",2019-11-21,0,0.83,12,0,3,"yes"
"493","5771","5744","None",2019-11-06,0.08,0.5,2,1,12,"yes"
"494","6026","5744","None",2019-11-08,0.07,0.8,5,1,14,"yes"
"495","6255","5744","None",2019-11-28,0,0,1,0,8,"yes"
"496","5662","5744","unknown_3641",2019-11-16,0.07,0.5,4,1,15,"yes"
"497","6238","5744","None",2019-11-08,0,0.8,5,0,2,"yes"
"498","5667","5744","unknown_3641",2019-11-06,0,0.64,11,0,10,"yes"
"499","6265","5744","Washingtonia_434",2019-12-03,0.17,0.6,5,1,6,"yes"
"500","5761","5744","None",2019-11-11,0,0.43,7,0,3,"yes"
"501","6251","5744","Melia azedarach_652",2019-12-03,0,0.5,4,0,17,"yes"
"502","6271","5744","None",2019-12-03,0.06,0.67,3,1,17,"yes"
"503","5778","5744","None",2019-11-09,0,0.33,9,0,17,"yes"
"504","6246","5744","unknown_463",2019-11-07,0,0.45,11,0,13,"yes"
"505","6029","5744","None",2019-11-09,0.09,0.5,6,1,11,"yes"
"506","6260","5744","None",2019-12-03,0,1,3,0,3,"yes"
"507","6240","5744","None",2019-12-03,0,1,1,0,12,"yes"
"508","5751","5745","None",2019-08-29,0,0.8,15,0,14,"yes"
"509","5743","5745","None",2019-09-26,0,1,3,0,6,"yes"
"510","5685","5745","None",2019-09-24,0,0.64,11,0,18,"yes"
"511","5770","5745","None",2019-11-07,0,0,2,0,9,"yes"
"512","6245","5745","None",2019-11-08,0,0,2,0,3,"yes"
"513","5771","5745","None",2019-11-12,0,0,1,0,2,"yes"
"514","6247","5745","None",2019-11-09,0,1,3,0,8,"yes"
"515","6026","5745","None",2019-11-06,0,0.6,5,0,19,"yes"
"516","6242","5745","None",2019-11-06,0,0,4,0,9,"yes"
"517","6255","5745","None",2019-11-06,0,0,2,0,3,"yes"
"518","5662","5745","None",2019-11-06,0,0,4,0,6,"yes"
"519","6238","5745","None",2019-11-07,0,0,5,0,3,"yes"
"520","5667","5745","None",2019-11-06,0,0.62,8,0,10,"yes"
"521","6265","5745","None",2019-11-06,0,0,4,0,8,"yes"
"522","5761","5745","unknown_3242",2019-12-09,0,0.17,6,0,11,"yes"
"523","6271","5745","None",2019-11-06,0,0,3,0,5,"yes"
"524","5778","5745","Mulberry_562",2019-12-16,0,0.18,11,0,14,"yes"
"525","5744","5745","Ficus religiosa_21",2019-11-21,0,0.17,12,0,4,"yes"
"526","6029","5745","unknown_3242",2019-11-13,0,0.4,5,0,6,"yes"
"527","5731","5746","None",2019-03-16,0,0,1,0,4,"no"
"528","5733","5746","None",2019-03-30,0,0,3,0,7,"yes"
"529","5699","5747","None",2019-03-30,0.11,1,1,1,9,"yes"
"530","5782","5747","Citrus_2",2019-03-27,0,0.5,2,0,6,"yes"
"531","5702","5747","1",2019-03-28,0,1,1,0,4,"yes"
"532","5769","5747","Citrus_2",2019-03-27,0,0,1,0,10,"yes"
"533","5703","5747","Citrus_2",2019-03-28,0,0.5,2,0,14,"yes"
"534","5726","5747","Citrus_2",2019-03-26,0,1,3,0,4,"yes"
"535","5734","5747","Citrus_2",2019-03-26,0,0.2,5,0,7,"yes"
"536","5728","5747","Citrus_2",2019-03-26,0,0.25,4,0,4,"yes"
"537","5783","5747","None",2019-04-10,0,0,1,0,7,"yes"
"538","5755","5747","Citrus_2",2019-04-13,0,0,1,0,2,"yes"
"539","5763","5747","Citrus_2",2019-04-13,0,0,1,0,2,"yes"
"540","5700","5747","Citrus_2",2019-04-12,0,0,2,0,7,"yes"
"541","5764","5748","Mulberry_755",2019-09-07,0,0.6,5,0,5,"yes"
"542","5751","5748","None",2019-09-09,0,0.2,5,0,7,"yes"
"543","5745","5748","None",2019-09-26,0,0,4,0,10,"yes"
"544","5743","5748","None",2019-09-26,0,0,4,0,6,"yes"
"545","5685","5748","Mulberry_378",2019-09-25,0.11,0,5,2,19,"yes"
"546","5684","5749","None",2019-11-07,0,1,1,0,7,"no"
"547","6245","5749","None",2019-11-07,0,0,1,0,7,"no"
"548","5771","5749","None",2019-11-07,0,0,1,0,4,"no"
"549","6181","5749","Loquat_443",2019-11-06,0.05,0.25,4,1,22,"yes"
"550","5781","5749","Loquat_443",2019-11-06,0,0.5,4,0,13,"yes"
"551","6250","5749","None",2019-11-10,0,0,1,0,10,"no"
"552","6267","5749","None",2019-11-08,0.06,0,2,1,16,"no"
"553","6265","5749","None",2019-11-18,0,0,2,0,5,"no"
"554","6251","5749","None",2019-11-16,0,0,4,0,12,"yes"
"555","6271","5749","None",2019-12-05,0,0,1,0,11,"no"
"556","6246","5749","Loquat_443",2019-11-06,0,0,2,0,10,"no"
"557","5745","5751","None",2019-08-29,0,0.2,15,0,11,"yes"
"558","5748","5751","None",2019-09-09,0,0.8,5,0,7,"yes"
"559","5599","5751","None",2019-09-25,0,0.67,3,0,24,"yes"
"560","5743","5751","None",2019-10-02,0.07,0,4,1,14,"yes"
"561","5685","5751","None",2019-09-24,0,0.17,6,0,18,"yes"
"562","5770","5751","None",2019-11-07,0,0,2,0,9,"yes"
"563","5771","5751","None",2019-11-06,0,0,2,0,12,"yes"
"564","6026","5751","None",2019-11-06,0,0.14,7,0,19,"yes"
"565","6263","5751","None",2019-11-10,0,0,1,0,10,"yes"
"566","6242","5751","unknown_642",2019-11-09,0,0,3,0,9,"yes"
"567","6255","5751","unknown_642",2019-11-09,0,0,4,0,6,"yes"
"568","5662","5751","None",2019-11-06,0,0,2,0,6,"yes"
"569","6238","5751","Ficus carica_673",2019-11-18,0,0,3,0,10,"yes"
"570","5667","5751","None",2019-11-07,0,0.14,7,0,7,"yes"
"571","6265","5751","unknown_641",2019-11-06,0.12,0,5,1,8,"yes"
"572","5761","5751","None",2019-11-07,0,0,5,0,5,"yes"
"573","6271","5751","unknown_641",2019-11-09,0,0,4,0,2,"yes"
"574","5778","5751","Ficus carica_673",2019-11-06,0,0.29,14,0,17,"yes"
"575","6246","5751","unknown_642",2019-11-10,0.08,0,10,1,12,"yes"
"576","5744","5751","Mulberry_350",2019-11-14,0,0,12,0,22,"yes"
"577","6027","5751","None",2019-11-08,0,0.33,3,0,8,"yes"
"578","6029","5751","None",2019-11-09,0,0.67,3,0,11,"yes"
"579","6240","5751","None",2019-12-14,0,0,1,0,7,"yes"
"580","5703","5755","None",2019-04-10,0,1,1,0,5,"yes"
"581","5747","5755","Citrus_2",2019-04-13,0,1,1,0,4,"yes"
"582","5734","5755","Citrus_2",2019-04-10,0,1,1,0,6,"yes"
"583","5728","5755","Citrus_2",2019-04-10,0,1,1,0,5,"yes"
"584","5783","5755","Citrus_2",2019-04-10,0,0,1,0,7,"yes"
"585","5759","5755","Melia azedarach_359",2019-04-12,0.17,0.5,2,1,6,"yes"
"586","5700","5755","Citrus_2",2019-04-10,0,0,1,0,4,"yes"
"587","5726","5759","unknown_241",2019-04-13,0,1,2,0,3,"yes"
"588","5734","5759","unknown_241",2019-04-13,0,0.67,3,0,13,"yes"
"589","5728","5759","unknown_241",2019-04-13,0,0.67,3,0,8,"yes"
"590","5764","5759","Citrus_5",2019-04-14,0,1,1,0,3,"yes"
"591","5729","5759","Citrus_2",2019-04-14,0,0.5,2,0,4,"yes"
"592","5755","5759","Melia azedarach_359",2019-04-12,0,0.5,2,0,2,"yes"
"593","5700","5759","Citrus_2",2019-04-14,0,1,2,0,6,"yes"
"594","5762","5760","Washingtonia_428",2019-05-23,0,1,2,0,2,"yes"
"595","5727","5760","None",2019-05-28,0.06,0.33,3,1,18,"yes"
"596","5777","5760","Washingtonia_428",2019-06-03,0,0.67,3,0,9,"yes"
"597","5741","5760","Washingtonia_428",2019-05-23,0,0.67,3,0,2,"yes"
"598","6125","5760","None",2019-06-30,0,0,1,0,11,"yes"
"599","6123","5760","unknown_3311",2019-07-12,0,0,2,0,8,"yes"
"600","5737","5760","Mulberry_655",2019-06-28,0,0,2,0,11,"yes"
"601","5751","5761","None",2019-11-07,0.33,1,5,2,6,"yes"
"602","5745","5761","unknown_3242",2019-12-09,0,0.83,6,0,23,"yes"
"603","5770","5761","None",2019-11-07,0,0.75,4,0,9,"yes"
"604","6245","5761","None",2019-11-08,0.33,0,3,1,3,"yes"
"605","5771","5761","unknown_1432",2019-11-08,0.17,0.8,5,1,6,"yes"
"606","6181","5761","None",2019-11-10,0,0,1,0,13,"yes"
"607","5781","5761","None",2019-11-08,0,1,2,0,7,"yes"
"608","6263","5761","None",2019-11-09,0.09,0,2,1,11,"yes"
"609","6266","5761","None",2019-11-08,0.5,0.75,4,1,2,"yes"
"610","6242","5761","unknown_641",2019-11-07,0,1,3,0,8,"yes"
"611","6255","5761","None",2019-11-07,0.25,0.67,6,1,4,"yes"
"612","6238","5761","unknown_1435",2019-11-06,0,0.75,8,0,5,"yes"
"613","5667","5761","None",2019-12-06,0,0,1,0,11,"yes"
"614","6267","5761","unknown_3732",2019-11-10,0,0.25,4,0,15,"yes"
"615","6265","5761","unknown_1435",2019-11-16,0,0.33,9,0,8,"yes"
"616","6251","5761","unknown_1435",2019-11-14,0.05,0.12,8,1,19,"yes"
"617","6271","5761","unknown_642",2019-11-07,0,0.5,8,0,3,"yes"
"618","5778","5761","None",2019-11-07,0,0.5,4,0,19,"yes"
"619","6246","5761","Persimmon_8",2019-12-01,0.12,0.27,11,1,8,"yes"
"620","5744","5761","None",2019-11-11,0.06,0.57,7,1,16,"yes"
"621","6274","5761","unknown_1434",2019-11-08,0,1,1,0,16,"yes"
"622","6260","5761","None",2019-11-25,0,0.33,3,0,6,"yes"
"623","6240","5761","Washingtonia_436",2019-11-30,0.14,1,3,1,7,"yes"
"624","5765","5762","None",2019-05-23,0,1,1,0,6,"yes"
"625","5727","5762","None",2019-05-30,0,0,1,0,14,"yes"
"626","5777","5762","None",2019-05-23,0,0.5,2,0,2,"yes"
"627","5760","5762","Washingtonia_428",2019-05-23,0.33,0,2,1,3,"yes"
"628","5741","5762","Washingtonia_428",2019-05-23,0,1,3,0,2,"yes"
"629","5703","5763","None",2019-04-10,0,1,2,0,5,"yes"
"630","5747","5763","Citrus_2",2019-04-13,0,1,1,0,4,"yes"
"631","5734","5763","Citrus_2",2019-04-10,0,1,1,0,6,"yes"
"632","5728","5763","Citrus_2",2019-04-10,0,1,1,0,5,"yes"
"633","5783","5763","Citrus_2",2019-04-10,0,1,1,0,7,"yes"
"634","5755","5763","Citrus_2",2019-04-10,0,1,1,0,9,"yes"
"635","5700","5763","Citrus_2",2019-04-10,0,0,1,0,4,"yes"
"636","5699","5764","Citrus_5",2019-03-27,0,1,1,0,10,"yes"
"637","5702","5764","Citrus_5",2019-03-27,0,1,1,0,3,"yes"
"638","5734","5764","Citrus_5",2019-04-20,0,0,1,0,6,"yes"
"639","5728","5764","None",2019-04-14,0,0.5,2,0,9,"yes"
"640","5700","5764","None",2019-04-10,0,0.8,5,0,4,"yes"
"641","5727","5764","Mulberry_725",2019-06-02,0,0,2,0,8,"yes"
"642","6125","5764","Ficus religiosa_19",2019-07-05,0,0.43,7,0,5,"yes"
"643","6123","5764","Ficus religiosa_20",2019-06-26,0.33,0.33,6,1,3,"yes"
"644","5742","5764","Ficus religiosa_20",2019-07-04,0.14,0,5,1,7,"yes"
"645","5751","5764","Ficus religiosa_19",2019-09-08,0,0.07,14,0,8,"yes"
"646","5745","5764","Mulberry_725",2019-09-08,0,0.12,17,0,2,"yes"
"647","5748","5764","Mulberry_755",2019-09-07,0,0.4,5,0,7,"yes"
"648","5599","5764","None",2019-09-25,0.04,0,3,1,24,"yes"
"649","6182","5764","None",2019-09-24,0,0,2,0,20,"yes"
"650","5743","5764","None",2019-09-23,0,0.33,3,0,10,"yes"
"651","5685","5764","None",2019-09-24,0,0.2,10,0,18,"yes"
"652","5762","5765","None",2019-05-23,0,0,1,0,2,"yes"
"653","5727","5765","None",2019-05-28,0.06,0,3,1,18,"yes"
"654","5777","5765","Mulberry_655",2019-05-23,0,0.25,4,0,2,"yes"
"655","5760","5765","Mulberry_655",2019-05-24,0,0,2,0,2,"yes"
"656","5741","5765","Mulberry_655",2019-05-26,0.33,0,2,1,3,"yes"
"657","6380","5767","Citrus_5",2020-02-13,0,1,1,0,2,"yes"
"658","6364","5767","Citrus_5",2020-02-15,0,0,1,0,5,"yes"
"659","6375","5767","Citrus_5",2020-02-14,0,0,1,0,6,"yes"
"660","6376","5767","Citrus_5",2020-02-13,0,1,1,0,2,"yes"
"661","6272","5767","Citrus_5",2020-02-13,0,1,1,0,2,"yes"
"662","6366","5767","Citrus_5",2020-02-16,0,0,1,0,3,"yes"
"663","6365","5767","Citrus_5",2020-02-13,0,1,1,0,2,"yes"
"664","6358","5767","Citrus_5",2020-02-13,0,1,1,0,8,"yes"
"665","5733","5769","Ficus carica_715",2019-04-04,0.06,0.5,6,1,18,"yes"
"666","5782","5769","Citrus_2",2019-03-27,0,0.5,2,0,6,"yes"
"667","5703","5769","Citrus_2",2019-03-28,0,0,3,0,14,"yes"
"668","5747","5769","Citrus_2",2019-03-27,0,1,1,0,5,"yes"
"669","5726","5769","Citrus_2",2019-03-27,0,1,2,0,4,"yes"
"670","5734","5769","Citrus_2",2019-03-27,0,0.67,3,0,5,"yes"
"671","5728","5769","Citrus_2",2019-03-27,0,0.5,2,0,3,"yes"
"672","5751","5770","None",2019-11-07,0.17,1,2,1,6,"no"
"673","5745","5770","None",2019-11-07,0,1,2,0,12,"no"
"674","6266","5770","None",2019-11-08,0,0,1,0,2,"yes"
"675","6242","5770","Palm_319",2019-11-07,0,1,2,0,8,"no"
"676","6255","5770","None",2019-11-07,0,1,1,0,4,"no"
"677","6238","5770","None",2019-11-07,0,0.33,3,0,3,"yes"
"678","6265","5770","None",2019-11-08,0,0,3,0,4,"yes"
"679","5761","5770","None",2019-11-07,0,0.25,4,0,5,"yes"
"680","6251","5770","None",2019-12-02,0,0,2,0,17,"yes"
"681","6271","5770","None",2019-11-06,0,0.75,4,0,5,"yes"
"682","5778","5770","None",2019-11-07,0,0.5,2,0,19,"no"
"683","6246","5770","None",2019-11-09,0,0,3,0,8,"yes"
"684","5744","5770","None",2019-12-03,0,0,2,0,11,"yes"
"685","5751","5771","None",2019-11-06,0,1,2,0,7,"yes"
"686","5745","5771","None",2019-11-12,0,1,1,0,5,"yes"
"687","5749","5771","None",2019-11-07,0,1,1,0,2,"no"
"688","5684","5771","None",2019-11-08,0,1,1,0,4,"yes"
"689","6245","5771","None",2019-11-07,0.14,0,2,1,7,"yes"
"690","6181","5771","None",2019-11-07,0.05,0.5,2,1,21,"yes"
"691","5781","5771","unknown_1432",2019-11-07,0,1,2,0,7,"yes"
"692","6263","5771","None",2019-11-07,0.06,0.67,3,1,16,"yes"
"693","6266","5771","None",2019-11-12,0,0,1,0,4,"yes"
"694","6250","5771","None",2019-11-12,0,0,1,0,8,"yes"
"695","6255","5771","None",2019-11-15,0,0,2,0,4,"yes"
"696","6238","5771","unknown_1434",2019-11-13,0,0.67,3,0,3,"yes"
"697","5667","5771","None",2019-12-06,0,0,1,0,11,"yes"
"698","6267","5771","None",2019-11-25,0,0,2,0,6,"yes"
"699","6265","5771","unknown_1433",2019-11-07,0,0.5,4,0,5,"yes"
"700","5761","5771","unknown_1432",2019-11-08,0.5,0.2,5,2,4,"yes"
"701","6251","5771","None",2019-11-12,0.07,0,2,1,15,"yes"
"702","6271","5771","None",2019-11-18,0,0,3,0,8,"yes"
"703","5778","5771","None",2019-12-11,0,0,1,0,16,"yes"
"704","6246","5771","None",2019-11-07,0,0.33,3,0,13,"yes"
"705","5744","5771","None",2019-11-06,0.1,0.5,2,1,10,"yes"
"706","6274","5771","None",2019-11-08,0,0,1,0,16,"yes"
"707","6029","5771","None",2019-11-09,0,0,1,0,11,"yes"
"708","5764","5772","None",2019-04-01,0,0,4,0,2,"yes"
"709","5765","5777","Mulberry_655",2019-05-23,0,0.75,4,0,6,"yes"
"710","5762","5777","None",2019-05-23,0,0.5,2,0,2,"yes"
"711","5727","5777","Mulberry_655",2019-05-30,0,0.4,5,0,14,"yes"
"712","5779","5777","None",2019-06-09,0,0,1,0,5,"yes"
"713","5741","5777","Mulberry_655",2019-05-26,0,0.4,5,0,3,"yes"
"714","5720","5777","Ficus religiosa_12",2019-06-26,0,0.5,2,0,12,"yes"
"715","6125","5777","None",2019-06-30,0,0,1,0,11,"yes"
"716","6123","5777","None",2019-07-12,0,0,1,0,8,"yes"
"717","5737","5777","Mulberry_655",2019-06-28,0,0,3,0,11,"yes"
"718","5751","5778","Ficus carica_673",2019-11-06,0.14,0.71,14,1,7,"yes"
"719","5745","5778","Mulberry_562",2019-12-16,0,0.82,11,0,6,"yes"
"720","5770","5778","None",2019-11-07,0,0.5,2,0,9,"yes"
"721","6245","5778","None",2019-11-06,0.1,0.33,3,1,10,"yes"
"722","6026","5778","unknown_91",2019-11-13,0,0.75,4,0,13,"yes"
"723","6242","5778","Ficus carica_671",2019-11-06,0,0.8,5,0,9,"yes"
"724","6255","5778","None",2019-11-06,0,0.6,5,0,3,"yes"
"725","6238","5778","None",2019-11-07,0,0.33,3,0,3,"yes"
"726","5667","5778","unknown_91",2019-11-20,0,0.5,4,0,10,"yes"
"727","6265","5778","None",2019-11-06,0.12,0.86,7,1,8,"yes"
"728","5761","5778","None",2019-11-07,0,0.5,4,0,5,"yes"
"729","6251","5778","None",2019-11-28,0,0,1,0,16,"yes"
"730","6271","5778","Washingtonia_428",2019-12-07,0,0.5,8,0,5,"yes"
"731","6246","5778","Ficus carica_414",2019-11-14,0.12,0.56,9,3,24,"yes"
"732","5744","5778","None",2019-11-09,0.06,0.67,9,1,16,"yes"
"733","6027","5778","None",2019-11-08,0,0.67,3,0,8,"yes"
"734","6029","5778","unknown_91",2019-11-27,0,0.5,2,0,3,"yes"
"735","6260","5778","unknown_3311",2019-11-26,0,0,2,0,10,"yes"
"736","6240","5778","None",2019-11-29,0,0.5,2,0,2,"yes"
