"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"50","5480","5425","None",2018-11-25,0,1,1,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"51","5483","5425","None",2018-11-25,0.5,1,6,1,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"52","5476","5425","Ficus religiosa_19",2018-11-25,0,0.5,6,0,5,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"53","5589","5425","Melia azedarach_437",2018-11-25,0,0.33,3,0,1,"yes","Palm"
"54","5462","5458","None",2018-11-23,0,0.33,3,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"55","5473","5458","Washingtonia_333",2018-11-23,0.5,0.4,5,1,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"56","5597","5458","None",2018-11-23,0,1,3,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"57","5486","5458","None",2018-12-07,0,0,1,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"58","5056","5458","None",2018-11-25,0,0,2,0,2,"no","Palm"
"59","5477","5458","None",2018-11-24,0,1,1,0,1,"yes","Palm"
"60","5483","5458","Melia azedarach_437",2018-11-23,0.5,0.33,6,1,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"61","5425","5458","None",2018-11-25,0,0,3,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"62","5476","5458","None",2018-12-04,0,0,1,0,2,"no","Palm"
"63","5458","5462","None",2018-11-23,0,0.67,3,0,1,"yes","Palm"
"64","5473","5462","Ficus religiosa_19",2018-11-24,0,0.5,4,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"65","5597","5462","Melia azedarach_640",2018-11-30,0,0.75,4,0,1,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"66","5486","5462","1",2018-11-27,0,0.5,2,0,1,"yes","Palm"
"67","5056","5462","Melia azedarach_437",2018-11-25,0,0.33,3,0,2,"yes","Palm"
"68","5480","5462","None",2018-11-24,0,1,1,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"69","5483","5462","None",2018-11-23,0,0.75,4,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"70","5425","5462","Melia azedarach_437",2018-11-25,0,0.25,4,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"71","5476","5462","None",2018-11-25,0.2,0.33,3,1,5,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"72","5486","5471","None",2018-11-29,0,0,1,0,1,"yes","Palm"
"73","5056","5471","None",2018-11-25,0,0.5,2,0,2,"yes","Palm"
"74","5476","5471","None",2018-11-25,0,0.25,4,0,5,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"75","5458","5473","Washingtonia_333",2018-11-23,0,0.6,5,0,1,"yes","Palm"
"76","5597","5473","None",2018-11-23,0.5,0.75,4,1,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"77","5486","5473","None",2018-11-29,0,0,3,0,1,"yes","Palm"
"78","5056","5473","None",2018-11-23,0,0.4,5,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"79","5480","5473","Ficus religiosa_19",2018-11-25,0,0,1,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"80","5483","5473","None",2018-11-23,0,0.36,11,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"81","5425","5473","None",2018-11-25,0,0,7,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"82","5476","5473","None",2018-11-24,0.4,0.17,6,2,5,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"83","5589","5473","Melia azedarach_437",2018-11-27,0,0.33,3,0,1,"yes","Palm"
"84","5462","5476","None",2018-11-25,0,0.67,3,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"85","5471","5476","None",2018-11-25,0,0.75,4,0,4,"yes","c(""Palm"", ""Carob"")"
"86","5473","5476","None",2018-11-24,0,0.83,6,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"87","5597","5476","None",2018-11-25,0,1,2,0,1,"yes","Palm"
"88","5486","5476","unknown_95",2018-12-05,0,0.33,3,0,1,"yes","Ficus religiosa"
"89","5480","5476","None",2018-11-25,0,1,1,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"90","5483","5476","None",2018-11-25,0.5,0.75,4,1,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"91","5425","5476","Ficus religiosa_19",2018-11-25,0,0.5,6,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"92","5458","5477","None",2018-11-24,0,0,1,0,1,"yes","Palm"
"93","5597","5477","Ficus carica_414",2018-11-25,0,1,3,0,1,"yes","Palm"
"94","5486","5477","None",2018-11-29,0,0,4,0,1,"yes","Palm"
"95","5483","5477","None",2018-11-24,0,1,1,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"96","5458","5479","None",2018-11-23,0,0,2,0,1,"yes","Palm"
"97","5462","5479","None",2018-11-23,0,0,3,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"98","5471","5479","Ficus carica_673",2018-11-22,0,0,1,0,1,"yes","Palm"
"99","5473","5479","None",2018-11-24,0,0.33,3,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"100","5597","5479","None",2018-11-22,0,0.33,3,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"101","5486","5479","None",2018-11-22,0,0.2,5,0,1,"yes","c(""Ficus microcarpa"", ""Palm"")"
"102","5056","5479","None",2018-11-23,0,0.17,6,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"103","5480","5479","None",2018-11-23,0,0.25,4,0,3,"yes","c(""Palm"", ""Ficus religiosa"")"
"104","5483","5479","None",2018-11-23,0,0,2,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"105","5425","5479","None",2018-11-25,0,0,1,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"106","5476","5479","None",2018-11-25,0,0,2,0,5,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"107","5473","5480","Ficus religiosa_19",2018-11-25,0,1,1,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"108","5597","5480","None",2018-11-24,0,0.5,2,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"109","5477","5480","None",2018-11-27,0,1,3,0,2,"yes","Palm"
"110","5483","5480","None",2018-11-24,0.33,1,1,1,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"111","5425","5480","None",2018-11-25,0,0,1,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"112","5476","5480","None",2018-11-25,0,0,1,0,5,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"113","5458","5483","Melia azedarach_437",2018-11-23,0,0.67,6,0,1,"yes","Palm"
"114","5462","5483","None",2018-11-23,0.5,0.25,4,1,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"115","5473","5483","None",2018-11-23,0,0.64,11,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"116","5597","5483","Persimmon_32",2018-11-23,0.5,0.5,6,1,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"117","5056","5483","None",2018-11-25,0,0.25,4,0,2,"yes","Palm"
"118","5477","5483","None",2018-11-24,0,0,1,0,1,"yes","Palm"
"119","5480","5483","None",2018-11-24,0,0,1,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"120","5425","5483","None",2018-11-25,0,0,6,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"121","5476","5483","None",2018-11-25,0,0.25,4,0,5,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"122","5462","5486","1",2018-11-27,0,0.5,2,0,1,"yes","Carob"
"123","5473","5486","None",2018-11-29,0,1,3,0,1,"yes","Ficus religiosa"
"124","5477","5486","None",2018-11-29,0,1,4,0,1,"yes","Palm"
"125","5480","5486","None",2018-11-23,0.33,0.5,4,1,3,"yes","c(""Palm"", ""Ficus religiosa"")"
"126","5483","5486","None",2018-11-23,0,0.83,6,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"127","5476","5486","unknown_95",2018-12-05,0,0.67,3,0,3,"yes","Palm"
"128","5458","5589","Melia azedarach_437",2018-11-23,0,0.67,3,0,1,"yes","Palm"
"129","5462","5589","Melia azedarach_437",2018-11-23,0,0.8,5,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"130","5471","5589","Ficus carica_673",2018-11-24,0,1,1,0,3,"yes","c(""Palm"", ""Carob"")"
"131","5056","5589","Melia azedarach_437",2018-11-25,0,0.67,9,0,2,"yes","Palm"
"132","5483","5589","Melia azedarach_437",2018-11-23,0,0.4,5,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"133","5425","5589","Melia azedarach_437",2018-11-25,0,0.67,3,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"134","5458","5597","None",2018-11-23,0,0,3,0,1,"yes","Palm"
"135","5473","5597","None",2018-11-23,0,0.25,4,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"136","5486","5597","None",2018-12-07,0,0,2,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"137","5477","5597","Ficus carica_414",2018-11-25,0,0,3,0,1,"yes","Palm"
"138","5480","5597","None",2018-11-24,0,0.5,2,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"139","5483","5597","Persimmon_32",2018-11-23,0,0.5,6,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"140","5425","5597","None",2018-11-25,0,0,2,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"141","5476","5597","None",2018-11-25,0,0,2,0,5,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"142","5751","5599","None",2019-09-25,0,0.33,3,0,1,"yes","c(""Palm"", ""Ficus religiosa"")"
"143","5743","5599","None",2019-10-02,0,0,2,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"144","5685","5599","None",2019-09-25,0,0.5,2,0,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"145","5679","5600","Citrus_5",2019-02-11,0,0,1,0,2,"yes","Palm"
"146","5745","5662","None",2019-11-06,0,1,4,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"147","5667","5662","unknown_3641",2019-11-08,0,0.25,4,0,1,"yes","Ficus religiosa"
"148","5761","5662","None",2019-12-10,0,0,1,0,1,"yes","Ficus religiosa"
"149","5778","5662","None",2019-11-23,0,0,2,0,1,"yes","c(""Palm"", ""Ficus religiosa"")"
"150","5599","5666","None",2019-09-24,0,0,1,0,1,"no","c(""Ficus microcarpa"", ""Palm"")"
"151","5745","5667","None",2019-11-06,0,0.38,8,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"152","6026","5667","None",2019-11-06,0,0.71,7,0,2,"yes","c(""Carob"", ""Ficus sycomorus"", ""Palm"", ""Ficus religiosa"")"
"153","5662","5667","unknown_3641",2019-11-08,0,0.75,4,0,1,"yes","Carob"
"154","5761","5667","None",2019-12-06,0,1,1,0,1,"yes","Ficus religiosa"
"155","5778","5667","unknown_91",2019-11-20,0,0.5,4,0,1,"yes","c(""Palm"", ""Ficus religiosa"")"
"156","5744","5667","unknown_3641",2019-11-06,0,0.36,11,0,2,"yes","Ficus religiosa"
"157","5764","5685","None",2019-09-24,0,0.8,10,0,1,"yes","Ficus religiosa"
"158","5751","5685","None",2019-09-24,0,0.83,6,0,3,"yes","c(""Palm"", ""Ficus religiosa"")"
"159","5745","5685","None",2019-09-24,0,0.36,11,0,3,"yes","c(""Palm"", ""Ficus religiosa"")"
"160","5743","5685","None",2019-09-24,0,0.45,11,0,2,"yes","c(""Ficus religiosa"", ""Carob"")"
"161","5703","5700","None",2019-04-10,0,1,3,0,1,"yes","Palm"
"162","5747","5700","Citrus_2",2019-04-12,0,1,2,0,1,"yes","Carob"
"163","5733","5703","None",2019-03-27,0,1,2,0,1,"yes","Carob"
"164","5782","5703","unknown_462",2019-03-28,0,1,2,0,1,"yes","Carob"
"165","5737","5720","None",2019-06-30,1,0,2,1,1,"yes","Ficus religiosa"
"166","5779","5727","Ficus microcarpa_37",2019-06-09,0,0.67,3,0,1,"yes","c(""Ficus microcarpa"", ""Ficus religiosa"")"
"167","5782","5728","Citrus_2",2019-03-27,0,0,2,0,1,"yes","Carob"
"168","5759","5728","unknown_241",2019-04-13,0,0.33,3,0,1,"yes","Palm"
"169","5731","5733","None",2019-03-14,0,0.83,6,0,1,"yes","c(""Palm"", ""Carob"")"
"170","5769","5733","Ficus carica_715",2019-04-04,0,0.5,6,0,1,"yes","Ficus religiosa"
"171","5782","5734","Citrus_2",2019-03-27,0,0.25,4,0,1,"yes","Carob"
"172","5764","5734","Citrus_5",2019-04-20,0,1,1,0,1,"yes","Palm"
"173","5759","5734","unknown_241",2019-04-13,0,0.33,3,0,1,"yes","Palm"
"174","6125","5737","None",2019-06-30,0,0,1,0,1,"yes","Palm"
"175","6123","5737","None",2019-07-12,0,0,1,0,1,"yes","Ficus religiosa"
"176","5731","5738","None",2019-03-15,0,0,2,0,1,"yes","c(""Carob"", ""Palm"")"
"177","6125","5739","None",2019-06-30,0,0,1,0,1,"yes","Palm"
"178","6123","5739","None",2019-07-12,0,0,1,0,1,"yes","Ficus religiosa"
"179","6125","5741","None",2019-06-30,0,0,1,0,1,"yes","Palm"
"180","5748","5741","None",2019-09-06,0,0,1,0,2,"yes","c(""Carob"", ""Palm"")"
"181","5599","5741","None",2019-09-26,0,0,1,0,1,"yes","Palm"
"182","6125","5742","None",2019-06-26,0,0.67,6,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"183","5751","5743","None",2019-10-02,0,1,4,0,2,"yes","Palm"
"184","5745","5743","None",2019-09-26,0,0,3,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"185","5685","5743","None",2019-09-24,0,0.55,11,0,4,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"186","5771","5744","None",2019-11-06,0,0.5,2,0,2,"yes","c(""Carob"", ""Ficus sycomorus"")"
"187","6026","5744","None",2019-11-08,0.33,0.8,5,1,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"188","5667","5744","unknown_3641",2019-11-06,0,0.64,11,0,1,"yes","Ficus religiosa"
"189","5778","5744","None",2019-11-09,0,0.33,9,0,3,"yes","Palm"
"190","5751","5745","None",2019-08-29,0,0.8,15,0,1,"yes","Palm"
"191","5685","5745","None",2019-09-24,0,0.64,11,0,4,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"192","5770","5745","None",2019-11-07,0,0,2,0,1,"yes","c(""Palm"", ""Carob"")"
"193","6026","5745","None",2019-11-06,0,0.6,5,0,2,"yes","c(""Carob"", ""Ficus sycomorus"", ""Palm"", ""Ficus religiosa"")"
"194","6242","5745","None",2019-11-06,0,0,4,0,2,"yes","c(""Carob"", ""Palm"")"
"195","5667","5745","None",2019-11-06,0,0.62,8,0,1,"yes","Ficus religiosa"
"196","6265","5745","None",2019-11-06,0,0,4,0,1,"yes","Palm"
"197","5761","5745","unknown_3242",2019-12-09,0,0.17,6,0,1,"yes","Ficus religiosa"
"198","5778","5745","Mulberry_562",2019-12-16,0,0.18,11,0,1,"yes","Palm"
"199","5731","5746","None",2019-03-16,0,0,1,0,1,"no","Palm"
"200","5782","5747","Citrus_2",2019-03-27,0,0.5,2,0,1,"yes","Carob"
"201","5764","5748","Mulberry_755",2019-09-07,0,0.6,5,0,1,"yes","Ficus religiosa"
"202","5745","5748","None",2019-09-26,0,0,4,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"203","5685","5748","Mulberry_378",2019-09-25,0.67,0,5,2,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"204","6181","5749","Loquat_443",2019-11-06,0,0.25,4,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"205","5781","5749","Loquat_443",2019-11-06,0,0.5,4,0,2,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Palm"")"
"206","6265","5749","None",2019-11-18,0,0,2,0,1,"no","Ficus religiosa"
"207","5748","5751","None",2019-09-09,0,0.8,5,0,1,"yes","c(""Carob"", ""Palm"")"
"208","5743","5751","None",2019-10-02,0,0,4,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"209","5685","5751","None",2019-09-24,0,0.17,6,0,4,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"210","5770","5751","None",2019-11-07,0,0,2,0,1,"yes","c(""Palm"", ""Carob"")"
"211","5771","5751","None",2019-11-06,0,0,2,0,2,"yes","c(""Carob"", ""Ficus sycomorus"")"
"212","6026","5751","None",2019-11-06,0,0.14,7,0,2,"yes","c(""Carob"", ""Ficus sycomorus"", ""Palm"", ""Ficus religiosa"")"
"213","6242","5751","unknown_642",2019-11-09,0,0,3,0,2,"yes","Carob"
"214","5667","5751","None",2019-11-07,0,0.14,7,0,1,"yes","Ficus religiosa"
"215","6265","5751","unknown_641",2019-11-06,1,0,5,1,1,"yes","Palm"
"216","5778","5751","Ficus carica_673",2019-11-06,0,0.29,14,0,2,"yes","Palm"
"217","6240","5751","None",2019-12-14,0,0,1,0,1,"yes","Carob"
"218","5734","5759","unknown_241",2019-04-13,0,0.67,3,0,1,"yes","Palm"
"219","5777","5760","Washingtonia_428",2019-06-03,0,0.67,3,0,3,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"220","6125","5760","None",2019-06-30,0,0,1,0,1,"yes","Palm"
"221","6123","5760","unknown_3311",2019-07-12,0,0,2,0,1,"yes","Ficus religiosa"
"222","5745","5761","unknown_3242",2019-12-09,0,0.83,6,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"223","5770","5761","None",2019-11-07,0,0.75,4,0,1,"yes","c(""Palm"", ""Carob"")"
"224","6181","5761","None",2019-11-10,0,0,1,0,1,"yes","Ficus religiosa"
"225","5781","5761","None",2019-11-08,0,1,2,0,1,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Palm"")"
"226","5667","5761","None",2019-12-06,0,0,1,0,1,"yes","Palm"
"227","6265","5761","unknown_1435",2019-11-16,0,0.33,9,0,2,"yes","Ficus religiosa"
"228","5778","5761","None",2019-11-07,0,0.5,4,0,2,"yes","Palm"
"229","5744","5761","None",2019-11-11,0,0.57,7,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"230","5703","5763","None",2019-04-10,0,1,2,0,1,"yes","Palm"
"231","5747","5763","Citrus_2",2019-04-13,0,1,1,0,2,"yes","Carob"
"232","5734","5764","Citrus_5",2019-04-20,0,0,1,0,1,"yes","Carob"
"233","5742","5764","Ficus religiosa_20",2019-07-04,0.5,0,5,1,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"234","5751","5764","Ficus religiosa_19",2019-09-08,0,0.07,14,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"235","5748","5764","Mulberry_755",2019-09-07,0,0.4,5,0,2,"yes","c(""Carob"", ""Palm"")"
"236","5743","5764","None",2019-09-23,0,0.33,3,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"237","5685","5764","None",2019-09-24,0,0.2,10,0,4,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"238","5782","5769","Citrus_2",2019-03-27,0,0.5,2,0,1,"yes","Carob"
"239","5778","5770","None",2019-11-07,0,0.5,2,0,2,"no","Palm"
"240","5744","5770","None",2019-12-03,0,0,2,0,2,"yes","Carob"
"241","6181","5771","None",2019-11-07,0,0.5,2,0,1,"yes","c(""Palm"", ""Ficus religiosa"")"
"242","5781","5771","unknown_1432",2019-11-07,0,1,2,0,1,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Palm"")"
"243","5667","5771","None",2019-12-06,0,0,1,0,1,"yes","Palm"
"244","6265","5771","unknown_1433",2019-11-07,0,0.5,4,0,1,"yes","Palm"
"245","5778","5771","None",2019-12-11,0,0,1,0,2,"yes","Palm"
"246","5744","5771","None",2019-11-06,0,0.5,2,0,2,"yes","Ficus religiosa"
"247","5779","5777","None",2019-06-09,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus religiosa"")"
"248","6125","5777","None",2019-06-30,0,0,1,0,1,"yes","Palm"
"249","6123","5777","None",2019-07-12,0,0,1,0,1,"yes","Ficus religiosa"
"250","5770","5778","None",2019-11-07,0,0.5,2,0,1,"yes","c(""Palm"", ""Carob"")"
"251","6245","5778","None",2019-11-06,0,0.33,3,0,1,"yes","Ficus sycomorus"
"252","6026","5778","unknown_91",2019-11-13,0,0.75,4,0,1,"yes","c(""Ficus sycomorus"", ""Palm"")"
"253","6242","5778","Ficus carica_671",2019-11-06,0,0.8,5,0,2,"yes","c(""Carob"", ""Palm"")"
"254","5667","5778","unknown_91",2019-11-20,0,0.5,4,0,1,"yes","Ficus religiosa"
"255","6265","5778","None",2019-11-06,0,0.86,7,0,1,"yes","Palm"
"256","6251","5778","None",2019-11-28,0,0,1,0,1,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"257","6246","5778","Ficus carica_414",2019-11-14,0.33,0.56,9,2,6,"yes","c(""Ficus religiosa"", ""Palm"", ""Ficus microcarpa"")"
"258","5777","5779","None",2019-06-09,1,1,1,1,1,"yes","Ficus microcarpa"
"259","5749","5781","Loquat_443",2019-11-06,0,0.5,4,0,2,"yes","c(""Carob"", ""Ficus religiosa"")"
"260","6250","5781","unknown_1431",2019-11-08,0,0.33,3,0,1,"yes","Palm"
"261","6267","5781","Mulberry_288",2019-11-11,0,0.2,5,0,1,"yes","Ficus microcarpa"
"262","6265","5781","None",2019-11-16,0.5,0,2,1,2,"yes","Ficus religiosa"
"263","6251","5781","None",2019-11-06,0,0.17,6,0,1,"yes","Ficus religiosa"
