"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"41","5462","5056","Melia azedarach_437",2018-11-25,0,0.67,3,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"42","5471","5056","None",2018-11-25,0,0.5,2,0,4,"no","c(""Palm"", ""Carob"")"
"43","5473","5056","None",2018-11-23,0.5,0.6,5,1,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"44","5486","5056","None",2018-11-29,0,0.75,4,0,1,"yes","Palm"
"45","5483","5056","None",2018-11-25,0,0.75,4,0,4,"yes","c(""Ficus religiosa"", ""Palm"")"
"46","5425","5056","Melia azedarach_437",2018-11-25,0,0.5,2,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"47","5589","5056","Melia azedarach_437",2018-11-25,0,0.33,9,0,1,"yes","Palm"
"48","5150","5153","None",2018-07-25,0,1,2,0,1,"yes","Ficus religiosa"
"49","5153","5154","Ficus carica_804",2018-07-19,1,0.14,7,1,1,"yes","Ficus sycomorus"
"50","5150","5154","None",2018-07-20,1,0,4,1,1,"no","Ficus sycomorus"
"51","5462","5425","Melia azedarach_437",2018-11-25,0,0.75,4,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"52","5473","5425","None",2018-11-25,0,1,7,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"53","5597","5425","None",2018-11-25,0.33,1,2,1,3,"no","c(""Palm"", ""Ficus religiosa"", ""Ficus sycomorus"")"
"54","5486","5425","None",2018-12-09,0,0,1,0,2,"no","c(""Ficus religiosa"", ""Palm"")"
"55","5056","5425","Melia azedarach_437",2018-11-25,0,0.5,2,0,2,"yes","Palm"
"56","5480","5425","None",2018-11-25,0,1,1,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"57","5483","5425","None",2018-11-25,0.25,1,6,1,4,"yes","c(""Ficus religiosa"", ""Palm"")"
"58","5476","5425","Ficus religiosa_19",2018-11-25,0,0.5,6,0,9,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"59","5589","5425","Melia azedarach_437",2018-11-25,0,0.33,3,0,1,"yes","Palm"
"60","5462","5458","None",2018-11-23,0,0.33,3,0,3,"no","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"61","5473","5458","Washingtonia_333",2018-11-23,0.5,0.4,5,1,2,"no","c(""Ficus religiosa"", ""Palm"")"
"62","5597","5458","None",2018-11-23,0,1,3,0,3,"no","c(""Palm"", ""Ficus religiosa"", ""Ficus sycomorus"")"
"63","5486","5458","None",2018-12-07,0,0,1,0,3,"no","c(""Ficus religiosa"", ""Palm"")"
"64","5056","5458","None",2018-11-25,0,0,2,0,2,"no","Palm"
"65","5477","5458","None",2018-11-24,0,1,1,0,2,"no","Palm"
"66","5483","5458","Melia azedarach_437",2018-11-23,0.25,0.33,6,1,4,"no","c(""Ficus religiosa"", ""Palm"")"
"67","5425","5458","None",2018-11-25,0,0,3,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"68","5476","5458","None",2018-12-04,0,0,1,0,2,"no","Palm"
"69","5589","5458","Melia azedarach_437",2018-11-23,0,0.33,3,0,1,"no","Palm"
"70","5458","5462","None",2018-11-23,0,0.67,3,0,1,"no","Palm"
"71","5473","5462","Ficus religiosa_19",2018-11-24,0,0.5,4,0,3,"no","c(""Ficus religiosa"", ""Palm"")"
"72","5597","5462","Melia azedarach_640",2018-11-30,0,0.75,4,0,1,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"73","5486","5462","1",2018-11-27,0,0.5,2,0,1,"yes","Palm"
"74","5056","5462","Melia azedarach_437",2018-11-25,0,0.33,3,0,2,"no","Palm"
"75","5480","5462","None",2018-11-24,0,1,1,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"76","5483","5462","None",2018-11-23,0,0.75,4,0,4,"no","c(""Ficus religiosa"", ""Palm"")"
"77","5425","5462","Melia azedarach_437",2018-11-25,0,0.25,4,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"78","5476","5462","None",2018-11-25,0.11,0.33,3,1,9,"no","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"79","5589","5462","Melia azedarach_437",2018-11-23,0,0.2,5,0,1,"yes","Palm"
"80","5486","5471","None",2018-11-29,0,0,1,0,1,"no","Palm"
"81","5056","5471","None",2018-11-25,0,0.5,2,0,2,"no","Palm"
"82","5476","5471","None",2018-11-25,0,0.25,4,0,9,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"83","5589","5471","Ficus carica_673",2018-11-24,0,0,1,0,1,"no","Palm"
"84","5458","5473","Washingtonia_333",2018-11-23,0,0.6,5,0,1,"yes","Palm"
"85","5462","5473","Ficus religiosa_19",2018-11-24,0,0.5,4,0,1,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"86","5597","5473","None",2018-11-23,0.33,0.75,4,1,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Ficus sycomorus"")"
"87","5486","5473","None",2018-11-29,0,0,3,0,1,"yes","Palm"
"88","5056","5473","None",2018-11-23,0,0.4,5,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"89","5480","5473","Ficus religiosa_19",2018-11-25,0,0,1,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"90","5483","5473","None",2018-11-23,0.25,0.36,11,1,4,"yes","c(""Ficus religiosa"", ""Palm"")"
"91","5425","5473","None",2018-11-25,0,0,7,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"92","5476","5473","None",2018-11-24,0.22,0.17,6,2,9,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"93","5589","5473","Melia azedarach_437",2018-11-27,0,0.33,3,0,1,"yes","Palm"
"94","5462","5476","None",2018-11-25,0,0.67,3,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"95","5471","5476","None",2018-11-25,0,0.75,4,0,4,"yes","c(""Palm"", ""Carob"")"
"96","5473","5476","None",2018-11-24,0,0.83,6,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"97","5597","5476","None",2018-11-25,0.33,1,2,1,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Ficus sycomorus"")"
"98","5486","5476","unknown_95",2018-12-05,0,0.33,3,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"99","5480","5476","None",2018-11-25,0,1,1,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"100","5483","5476","None",2018-11-25,0.25,0.75,4,1,4,"yes","c(""Ficus religiosa"", ""Palm"")"
"101","5425","5476","Ficus religiosa_19",2018-11-25,0,0.5,6,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"102","5458","5477","None",2018-11-24,0,0,1,0,1,"no","Palm"
"103","5597","5477","Ficus carica_414",2018-11-25,0,1,3,0,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Ficus sycomorus"")"
"104","5486","5477","None",2018-11-29,0,0,4,0,1,"no","Palm"
"105","5483","5477","None",2018-11-24,0,1,1,0,5,"no","c(""Ficus religiosa"", ""Palm"")"
"106","5458","5479","None",2018-11-23,0,0,2,0,1,"yes","Palm"
"107","5462","5479","None",2018-11-23,0,0,3,0,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"108","5471","5479","Ficus carica_673",2018-11-22,0,0,1,0,5,"yes","c(""Palm"", ""Carob"")"
"109","5473","5479","None",2018-11-24,0,0.33,3,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"110","5597","5479","None",2018-11-22,0,0.33,3,0,4,"yes","c(""Palm"", ""Ficus religiosa"", ""Ficus sycomorus"")"
"111","5486","5479","None",2018-11-22,0,0.2,5,0,1,"yes","c(""Ficus microcarpa"", ""Palm"")"
"112","5056","5479","None",2018-11-23,0,0.17,6,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"113","5477","5479","None",2018-11-23,0,0.12,8,0,2,"yes","Palm"
"114","5480","5479","None",2018-11-23,0,0.25,4,0,3,"yes","c(""Palm"", ""Ficus religiosa"")"
"115","5483","5479","None",2018-11-23,0,0,2,0,4,"yes","c(""Ficus religiosa"", ""Palm"")"
"116","5425","5479","None",2018-11-25,0,0,1,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"117","5476","5479","None",2018-11-25,0,0,2,0,9,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"118","5589","5479","None",2018-11-23,0,0,5,0,1,"yes","Palm"
"119","5462","5480","None",2018-11-24,0,0,1,0,1,"no","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"120","5473","5480","Ficus religiosa_19",2018-11-25,0,1,1,0,3,"no","c(""Ficus religiosa"", ""Palm"")"
"121","5597","5480","None",2018-11-24,0,0.5,2,0,2,"yes","c(""Ficus religiosa"", ""Palm"", ""Ficus sycomorus"")"
"122","5056","5480","None",2018-12-12,0,0,1,0,1,"no","Palm"
"123","5477","5480","None",2018-11-27,0,1,3,0,2,"yes","Palm"
"124","5483","5480","None",2018-11-24,0.2,1,1,1,5,"no","c(""Ficus religiosa"", ""Palm"")"
"125","5425","5480","None",2018-11-25,0,0,1,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"126","5476","5480","None",2018-11-25,0,0,1,0,9,"no","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"127","5458","5483","Melia azedarach_437",2018-11-23,0,0.67,6,0,1,"yes","Palm"
"128","5462","5483","None",2018-11-23,0.33,0.25,4,1,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"129","5473","5483","None",2018-11-23,0,0.64,11,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"130","5597","5483","Persimmon_32",2018-11-23,0.33,0.5,6,1,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Ficus sycomorus"")"
"131","5056","5483","None",2018-11-25,0,0.25,4,0,2,"yes","Palm"
"132","5477","5483","None",2018-11-24,0,0,1,0,2,"no","Palm"
"133","5480","5483","None",2018-11-24,0,0,1,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"134","5425","5483","None",2018-11-25,0,0,6,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"135","5476","5483","None",2018-11-25,0,0.25,4,0,9,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"136","5589","5483","Melia azedarach_437",2018-11-23,0,0.6,5,0,1,"yes","Palm"
"137","5462","5486","1",2018-11-27,0,0.5,2,0,1,"yes","Carob"
"138","5473","5486","None",2018-11-29,0,1,3,0,1,"yes","Ficus religiosa"
"139","5477","5486","None",2018-11-29,0,1,4,0,1,"yes","Palm"
"140","5480","5486","None",2018-11-23,0.33,0.5,4,1,3,"yes","c(""Palm"", ""Ficus religiosa"")"
"141","5483","5486","None",2018-11-23,0,0.83,6,0,4,"yes","c(""Ficus religiosa"", ""Palm"")"
"142","5476","5486","unknown_95",2018-12-05,0,0.67,3,0,3,"yes","Palm"
"143","5589","5486","None",2018-11-24,0,0.33,3,0,1,"yes","Palm"
"144","5458","5589","Melia azedarach_437",2018-11-23,0,0.67,3,0,1,"yes","Palm"
"145","5462","5589","Melia azedarach_437",2018-11-23,0,0.8,5,0,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"146","5471","5589","Ficus carica_673",2018-11-24,0,1,1,0,5,"no","c(""Palm"", ""Carob"")"
"147","5486","5589","None",2018-11-24,0,0.67,3,0,1,"yes","Palm"
"148","5056","5589","Melia azedarach_437",2018-11-25,0,0.67,9,0,2,"yes","Palm"
"149","5483","5589","Melia azedarach_437",2018-11-23,0,0.4,5,0,4,"yes","c(""Ficus religiosa"", ""Palm"")"
"150","5425","5589","Melia azedarach_437",2018-11-25,0,0.67,3,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"151","5458","5597","None",2018-11-23,0,0,3,0,1,"yes","Palm"
"152","5473","5597","None",2018-11-23,0,0.25,4,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"153","5486","5597","None",2018-12-07,0,0,2,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"154","5056","5597","None",2018-12-24,0,0,1,0,1,"no","Palm"
"155","5477","5597","Ficus carica_414",2018-11-25,0,0,3,0,2,"yes","Palm"
"156","5480","5597","None",2018-11-24,0,0.5,2,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"157","5483","5597","Persimmon_32",2018-11-23,0,0.5,6,0,4,"yes","c(""Ficus religiosa"", ""Palm"")"
"158","5425","5597","None",2018-11-25,0,0,2,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"159","5476","5597","None",2018-11-25,0,0,2,0,9,"yes","c(""Carob"", ""Ficus religiosa"", ""Palm"")"
"160","5751","5599","None",2019-09-25,0,0.33,3,0,2,"no","c(""Palm"", ""Ficus religiosa"")"
"161","5743","5599","None",2019-10-02,0,0,2,0,1,"no","c(""Ficus religiosa"", ""Carob"")"
"162","5685","5599","None",2019-09-25,0,0.5,2,0,3,"no","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"163","5679","5600","Citrus_5",2019-02-11,0,0,1,0,2,"yes","Palm"
"164","5745","5662","None",2019-11-06,0,1,4,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"165","6238","5662","None",2019-11-17,0,1,1,0,1,"yes","Carob"
"166","5667","5662","unknown_3641",2019-11-08,0,0.25,4,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"167","5761","5662","None",2019-12-10,0,0,1,0,1,"yes","Ficus religiosa"
"168","5778","5662","None",2019-11-23,0,0,2,0,1,"yes","c(""Palm"", ""Ficus religiosa"")"
"169","6246","5662","None",2019-11-09,0,0,2,0,6,"yes","c(""Ficus religiosa"", ""Palm"", ""Ficus microcarpa"")"
"170","6240","5662","None",2019-12-04,0,0,2,0,2,"yes","c(""Palm"", ""Carob"")"
"171","5599","5666","None",2019-09-24,0,0,1,0,1,"no","c(""Ficus microcarpa"", ""Palm"")"
"172","5751","5667","None",2019-11-07,0,0.86,7,0,1,"yes","Palm"
"173","5745","5667","None",2019-11-06,0,0.38,8,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"174","6026","5667","None",2019-11-06,0,0.71,7,0,4,"yes","c(""Carob"", ""Ficus sycomorus"", ""Palm"", ""Ficus religiosa"")"
"175","5662","5667","unknown_3641",2019-11-08,0,0.75,4,0,1,"yes","Carob"
"176","6238","5667","Ficus carica_796",2019-11-18,0,1,2,0,1,"yes","Carob"
"177","5761","5667","None",2019-12-06,0,1,1,0,1,"yes","Ficus religiosa"
"178","5778","5667","unknown_91",2019-11-20,0,0.5,4,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"179","6246","5667","None",2019-11-07,0,0.5,4,0,3,"yes","Ficus religiosa"
"180","5744","5667","unknown_3641",2019-11-06,0,0.36,11,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"181","5764","5685","None",2019-09-24,0,0.8,10,0,1,"yes","Ficus religiosa"
"182","5751","5685","None",2019-09-24,0,0.83,6,0,4,"yes","c(""Palm"", ""Ficus religiosa"")"
"183","5745","5685","None",2019-09-24,0,0.36,11,0,4,"yes","c(""Palm"", ""Ficus religiosa"")"
"184","5743","5685","None",2019-09-24,0,0.45,11,0,2,"yes","c(""Ficus religiosa"", ""Carob"")"
"185","5703","5700","None",2019-04-10,0,1,3,0,1,"yes","Palm"
"186","5747","5700","Citrus_2",2019-04-12,0,1,2,0,1,"yes","Carob"
"187","5734","5700","Citrus_2",2019-04-14,0,0.5,4,0,2,"yes","c(""Palm"", ""Carob"")"
"188","5733","5703","None",2019-03-27,0,1,2,0,1,"no","Carob"
"189","5782","5703","unknown_462",2019-03-28,0,1,2,0,1,"yes","Carob"
"190","5769","5703","Citrus_2",2019-03-28,0,1,3,0,1,"yes","Ficus religiosa"
"191","5737","5720","None",2019-06-30,1,0,2,1,1,"no","Ficus religiosa"
"192","5764","5727","Mulberry_725",2019-06-02,0,1,2,0,1,"yes","c(""Palm"", ""Ficus religiosa"")"
"193","5779","5727","Ficus microcarpa_37",2019-06-09,0,0.67,3,0,1,"yes","c(""Ficus microcarpa"", ""Ficus religiosa"")"
"194","5777","5727","Mulberry_655",2019-05-30,0,0.6,5,0,3,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"195","5782","5728","Citrus_2",2019-03-27,0,0,2,0,1,"yes","Carob"
"196","5703","5728","Citrus_2",2019-03-28,0,0,2,0,1,"yes","Palm"
"197","5759","5728","unknown_241",2019-04-13,0,0.33,3,0,1,"yes","Palm"
"198","5733","5731","None",2019-03-14,0,0.17,6,0,3,"no","Palm"
"199","5731","5733","None",2019-03-14,0,0.83,6,0,1,"yes","c(""Palm"", ""Carob"")"
"200","5738","5733","None",2019-04-02,0,1,1,0,1,"yes","Carob"
"201","5769","5733","Ficus carica_715",2019-04-04,0,0.5,6,0,1,"yes","Ficus religiosa"
"202","5703","5733","None",2019-03-27,0,0,2,0,1,"no","Palm"
"203","5782","5734","Citrus_2",2019-03-27,0,0.25,4,0,1,"yes","Carob"
"204","5703","5734","Citrus_2",2019-03-28,0,0.5,4,0,1,"yes","Palm"
"205","5764","5734","Citrus_5",2019-04-20,0,1,1,0,1,"yes","Palm"
"206","5759","5734","unknown_241",2019-04-13,0,0.33,3,0,1,"yes","Palm"
"207","6125","5737","None",2019-06-30,0,0,1,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"208","6123","5737","None",2019-07-12,0,0,1,0,1,"yes","Ficus religiosa"
"209","5742","5737","Mulberry_655",2019-06-28,0,1,1,0,4,"yes","c(""Ficus religiosa"", ""Palm"")"
"210","5731","5738","None",2019-03-15,0,0,2,0,1,"yes","c(""Carob"", ""Palm"")"
"211","6125","5739","None",2019-06-30,0,0,1,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"212","6123","5739","None",2019-07-12,0,0,1,0,1,"yes","Ficus religiosa"
"213","5742","5739","None",2019-06-26,0,0,1,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"214","5737","5739","None",2019-06-28,0,0,2,0,1,"yes","Ficus religiosa"
"215","6125","5741","None",2019-06-30,0,0,1,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"216","5742","5741","Mulberry_655",2019-06-26,0,0.33,3,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"217","5737","5741","Mulberry_655",2019-06-28,0,0.5,2,0,1,"yes","Ficus religiosa"
"218","5748","5741","None",2019-09-06,0,0,1,0,2,"yes","c(""Carob"", ""Palm"")"
"219","5599","5741","None",2019-09-26,0,0,1,0,1,"yes","Palm"
"220","6125","5742","None",2019-06-26,0,0.67,6,0,2,"yes","c(""Ficus religiosa"", ""Palm"")"
"221","5737","5742","Mulberry_655",2019-06-28,0,0,1,0,1,"yes","Ficus religiosa"
"222","5751","5743","None",2019-10-02,0,1,4,0,4,"yes","c(""Palm"", ""Carob"")"
"223","5745","5743","None",2019-09-26,0,0,3,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"224","5685","5743","None",2019-09-24,0,0.55,11,0,4,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"225","5771","5744","None",2019-11-06,0,0.5,2,0,2,"yes","c(""Carob"", ""Ficus sycomorus"")"
"226","6026","5744","None",2019-11-08,0.2,0.8,5,1,5,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"", ""Ficus sycomorus"")"
"227","5662","5744","unknown_3641",2019-11-16,0,0.5,4,0,1,"yes","Palm"
"228","5667","5744","unknown_3641",2019-11-06,0,0.64,11,0,1,"yes","Ficus religiosa"
"229","6265","5744","Washingtonia_434",2019-12-03,0,0.6,5,0,3,"yes","Carob"
"230","5778","5744","None",2019-11-09,0.25,0.33,9,1,4,"yes","c(""Palm"", ""Ficus religiosa"")"
"231","6246","5744","unknown_463",2019-11-07,0,0.45,11,0,3,"yes","Ficus religiosa"
"232","6240","5744","None",2019-12-03,0,1,1,0,2,"yes","c(""Palm"", ""Carob"")"
"233","5751","5745","None",2019-08-29,0,0.8,15,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"234","5743","5745","None",2019-09-26,0,1,3,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"235","5685","5745","None",2019-09-24,0,0.64,11,0,4,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"236","5770","5745","None",2019-11-07,0,0,2,0,1,"yes","c(""Palm"", ""Carob"")"
"237","6026","5745","None",2019-11-06,0,0.6,5,0,4,"yes","c(""Carob"", ""Ficus sycomorus"", ""Palm"", ""Ficus religiosa"")"
"238","6242","5745","None",2019-11-06,0,0,4,0,3,"yes","c(""Carob"", ""Palm"")"
"239","5662","5745","None",2019-11-06,0,0,4,0,1,"yes","Carob"
"240","5667","5745","None",2019-11-06,0,0.62,8,0,1,"yes","Ficus religiosa"
"241","6265","5745","None",2019-11-06,0,0,4,0,2,"yes","Palm"
"242","5761","5745","unknown_3242",2019-12-09,0,0.17,6,0,1,"yes","Ficus religiosa"
"243","5778","5745","Mulberry_562",2019-12-16,0,0.18,11,0,3,"yes","Palm"
"244","5744","5745","Ficus religiosa_21",2019-11-21,0,0.17,12,0,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"245","5731","5746","None",2019-03-16,0,0,1,0,1,"no","Palm"
"246","5782","5747","Citrus_2",2019-03-27,0,0.5,2,0,1,"yes","Carob"
"247","5703","5747","Citrus_2",2019-03-28,0,0.5,2,0,1,"yes","Palm"
"248","5763","5747","Citrus_2",2019-04-13,0,0,1,0,1,"yes","Palm"
"249","5764","5748","Mulberry_755",2019-09-07,0,0.6,5,0,1,"yes","Ficus religiosa"
"250","5751","5748","None",2019-09-09,0,0.2,5,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"251","5745","5748","None",2019-09-26,0,0,4,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"252","5743","5748","None",2019-09-26,1,0,4,1,1,"yes","c(""Ficus religiosa"", ""Carob"")"
"253","5685","5748","Mulberry_378",2019-09-25,0.67,0,5,2,3,"yes","c(""Palm"", ""Ficus religiosa"", ""Carob"")"
"254","6181","5749","Loquat_443",2019-11-06,0,0.25,4,0,2,"no","c(""Palm"", ""Ficus religiosa"")"
"255","5781","5749","Loquat_443",2019-11-06,0,0.5,4,0,4,"no","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Palm"", ""Ficus microcarpa"")"
"256","6267","5749","None",2019-11-08,0,0,2,0,2,"no","Ficus microcarpa"
"257","6265","5749","None",2019-11-18,0,0,2,0,2,"no","c(""Ficus religiosa"", ""Palm"")"
"258","6246","5749","Loquat_443",2019-11-06,0,0,2,0,1,"no","Ficus religiosa"
