"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"321","6251","5781","None",2019-11-06,0,0.17,6,0,1,"yes","Ficus religiosa"
"322","5703","5782","unknown_462",2019-03-28,0,0,2,0,1,"yes","Palm"
"323","5745","6026","None",2019-11-06,0,0.4,5,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"324","5667","6026","None",2019-11-06,0,0.29,7,0,1,"yes","Ficus religiosa"
"325","5778","6026","unknown_91",2019-11-13,0,0.25,4,0,1,"yes","c(""Palm"", ""Ficus religiosa"")"
"326","6246","6026","None",2019-11-14,0,0,3,0,6,"yes","c(""Ficus religiosa"", ""Palm"", ""Ficus microcarpa"")"
"327","5744","6026","None",2019-11-08,0,0.2,5,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"328","5751","6027","None",2019-11-08,0,0.67,3,0,1,"no","Palm"
"329","5745","6027","unknown_3242",2019-11-10,0,1,5,0,1,"no","Ficus religiosa"
"330","6026","6027","None",2019-11-08,0,1,1,0,5,"no","c(""Palm"", ""Ficus religiosa"", ""Carob"", ""Ficus sycomorus"")"
"331","6242","6027","unknown_1131",2019-11-07,0,0,2,0,1,"no","c(""Carob"", ""Palm"")"
"332","5667","6027","None",2019-11-08,0,0.5,2,0,1,"no","Ficus religiosa"
"333","6265","6027","None",2019-11-14,0,0,1,0,3,"no","c(""Palm"", ""Ficus religiosa"")"
"334","5761","6027","None",2019-12-09,0,0,1,0,1,"no","Ficus religiosa"
"335","6251","6027","None",2019-11-28,0,0,1,0,1,"no","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"336","5778","6027","None",2019-11-08,0,0.33,3,0,4,"no","c(""Palm"", ""Ficus religiosa"")"
"337","6246","6027","None",2019-11-09,0,0,3,0,3,"no","Ficus religiosa"
"338","5744","6027","None",2019-11-13,0,0,3,0,1,"no","c(""Ficus religiosa"", ""Palm"")"
"339","6125","6123","unknown_92",2019-07-02,1,0.43,7,1,1,"yes","c(""Palm"", ""Ficus religiosa"")"
"340","5742","6123","Mulberry_728",2019-06-26,1,0.3,10,1,1,"yes","Ficus religiosa"
"341","5742","6125","None",2019-06-26,0,0.33,6,0,1,"yes","Ficus religiosa"
"342","5737","6125","None",2019-06-30,0,1,1,0,1,"no","Ficus religiosa"
"343","5749","6181","Loquat_443",2019-11-06,0,0.75,4,0,2,"yes","c(""Carob"", ""Ficus religiosa"")"
"344","5781","6181","Ficus religiosa_12",2019-11-08,0,0.75,8,0,3,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Palm"", ""Ficus microcarpa"")"
"345","6250","6181","unknown_1431",2019-11-07,1,0.5,6,1,1,"yes","Palm"
"346","6267","6181","Citrus_8",2019-11-10,0,1,1,0,2,"yes","Ficus microcarpa"
"347","6265","6181","None",2019-11-08,0,0.5,2,0,1,"yes","Palm"
"348","6251","6181","None",2019-11-06,0,0.12,8,0,1,"yes","Ficus religiosa"
"349","5764","6182","None",2019-09-24,0,1,2,0,1,"yes","Ficus religiosa"
"350","5599","6182","Ficus microcarpa_36",2019-09-23,0,0.75,4,0,3,"yes","c(""Ficus microcarpa"", ""Palm"")"
