"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"94","5781","6258","Ficus religiosa_12",2019-11-12,0,0.33,3,0,1,"yes","c(""Ficus sycomorus"", ""Ficus religiosa"", ""Ficus microcarpa"")"
"95","6251","6258","None",2019-11-08,0,0.25,4,0,1,"yes","Ficus religiosa"
"96","6181","6263","Citrus_12",2019-11-07,0,0.33,3,0,1,"yes","Ficus religiosa"
"97","5745","6265","None",2019-11-06,0,1,4,0,1,"yes","Ficus religiosa"
"98","6181","6267","Citrus_8",2019-11-10,0,0,1,0,1,"yes","Ficus religiosa"
"99","5781","6267","Mulberry_288",2019-11-11,0,0.8,5,0,1,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"100","5745","6271","None",2019-11-06,0,1,3,0,1,"yes","Ficus religiosa"
"101","6646","6428","Mulberry_655",2020-06-17,0,0.33,3,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"102","6646","6591","None",2020-06-16,0,0.5,2,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"103","6651","6591","None",2020-06-18,0,0.33,3,0,1,"yes","Ficus religiosa"
"104","6654","6635","None",2020-06-22,0,0,2,0,1,"yes","Ficus religiosa"
"105","6428","6638","Mulberry_655",2020-06-16,0,1,3,0,1,"yes","Ficus microcarpa"
"106","6646","6638","Mulberry_655",2020-06-16,0,0.67,3,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"107","6651","6638","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","Ficus religiosa"
"108","6652","6638","Mulberry_701",2020-06-23,0,0.5,2,0,2,"yes","Ficus microcarpa"
"109","6646","6641","Mulberry_655",2020-06-16,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"110","6651","6641","Mulberry_655",2020-06-17,0,1,4,0,1,"yes","Ficus religiosa"
"111","6652","6641","Ficus carica_736",2020-06-24,0,0,1,0,2,"yes","Ficus microcarpa"
"112","6428","6644","Mulberry_655",2020-06-16,0,1,1,0,1,"yes","Ficus microcarpa"
"113","6646","6644","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"114","6638","6644","Mulberry_655",2020-06-17,0,1,1,0,1,"yes","Ficus religiosa"
"115","6652","6644","None",2020-06-24,0,0,1,0,2,"yes","Ficus microcarpa"
"116","6428","6645","Mulberry_655",2020-06-16,0,1,2,0,1,"yes","Ficus microcarpa"
"117","6646","6645","Mulberry_655",2020-06-17,0,0,1,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"118","6651","6646","Mulberry_655",2020-06-17,0,0.5,2,0,1,"yes","Ficus religiosa"
"119","6428","6651","Mulberry_655",2020-06-16,0,1,2,0,1,"yes","Ficus microcarpa"
"120","6646","6651","Mulberry_655",2020-06-17,0,0.5,2,0,1,"yes","c(""Ficus microcarpa"", ""Ficus sycomorus"")"
"121","6638","6651","Mulberry_655",2020-06-17,0,1,1,0,1,"yes","Ficus religiosa"
"122","6638","6652","Mulberry_701",2020-06-23,0,0.5,2,0,1,"yes","Ficus religiosa"
"123","6641","6654","None",2020-06-23,0,1,1,0,1,"yes","Ficus religiosa"
"124","6651","6654","Mulberry_655",2020-06-23,0,1,1,0,3,"yes","c(""Ficus religiosa"", ""Ficus microcarpa"")"
"125","6635","6654","None",2020-06-22,0,1,2,0,1,"yes","Ficus religiosa"
"126","6638","6654","Mulberry_655",2020-06-23,0,1,3,0,1,"yes","Ficus religiosa"
"127","6644","6654","Mulberry_655",2020-06-23,0,1,1,0,1,"yes","Ficus microcarpa"
"128","6652","6654","Mulberry_701",2020-06-23,0,1,1,0,2,"yes","Ficus microcarpa"
"129","6974","6824","None",2020-08-25,0,0.33,9,0,1,"yes","Ficus religiosa"
"130","6974","6828","None",2020-08-25,1,0.33,3,1,1,"yes","Ficus religiosa"
"131","6828","6974","None",2020-08-25,0,0.67,3,0,1,"yes","c(""Ficus religiosa"", ""Ficus sycomorus"")"
"132","6974","6976","None",2020-08-25,0,0.77,13,0,1,"yes","Ficus religiosa"
"133","7023","6989","None",2020-11-25,0,0.67,3,0,1,"yes","Ficus religiosa"
"134","6996","6995","None",2020-11-19,1,0.5,4,1,1,"yes","Ficus religiosa"
"135","6995","6996","None",2020-11-19,0,0.5,4,0,1,"yes","Ficus religiosa"
"136","7079","7008","None",2020-11-17,0,0.75,4,0,1,"yes","Ficus"
"137","7079","7085","unknown_1438",2020-11-17,0,0.33,6,0,1,"yes","Ficus"
