"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"203","5473","5476","None",2018-11-24,0.03,0.83,6,1,31,"yes","c(""Ficus carica"", ""UK"", ""Washingtonia"", ""Mulberry"", ""Peach"", ""Ficus religiosa"", ""Persimmon"", ""Melia azedarach"", ""Plum"", ""Loquat"", ""Palm"")"
"204","5597","5476","None",2018-11-25,0.02,1,2,1,47,"yes","c(""Plum"", ""UK"", ""Persimmon"", ""Mulberry"", ""Ficus carica"", ""Loquat"", ""Palm"", ""Citrus"", ""Melia azedarach"", ""Ficus religiosa"", ""Ficus sycomorus"")"
"205","5486","5476","unknown_95",2018-12-05,0,0.33,3,0,20,"yes","c(""UK"", ""Washingtonia"", ""Mulberry"", ""Avocado"", ""Einan"", ""Melia azedarach"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Har Gershom"", ""Palm"")"
"206","5480","5476","None",2018-11-25,0,1,1,0,17,"no","c(""UK"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"", ""Plum"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"", ""Loquat"")"
"207","5483","5476","None",2018-11-25,0.03,0.75,4,1,32,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"", ""Cherry plum"", ""Melia azedarach"")"
"208","5425","5476","Ficus religiosa_19",2018-11-25,0,0.5,6,0,14,"yes","c(""UK"", ""Loquat"", ""Plum"", ""Mulberry"", ""Melia azedarach"", ""Ficus religiosa"", ""Persimmon"", ""Palm"", ""Ficus carica"", ""Washingtonia"", ""Cherry plum"")"
"209","5589","5476","None",2018-12-12,0,0,1,0,6,"no","c(""Melia azedarach"", ""Mulberry"", ""Ficus religiosa"", ""Plum"", ""Washingtonia"")"
"210","5458","5477","None",2018-11-24,0,0,1,0,9,"yes","c(""Plum"", ""UK"", ""Mulberry"", ""Washingtonia"", ""Ficus carica"", ""Melia azedarach"", ""Palm"")"
"211","5597","5477","Ficus carica_414",2018-11-25,0.02,1,3,1,47,"yes","c(""Plum"", ""UK"", ""Persimmon"", ""Mulberry"", ""Ficus carica"", ""Loquat"", ""Palm"", ""Citrus"", ""Melia azedarach"", ""Ficus religiosa"", ""Ficus sycomorus"")"
"212","5486","5477","None",2018-11-29,0.06,0,4,1,16,"yes","c(""Har Gershom"", ""Ficus carica"", ""UK"", ""Washingtonia"", ""Mulberry"", ""Avocado"", ""Palm"", ""Melia azedarach"", ""Loquat"", ""Einan"")"
"213","5480","5477","None",2018-11-27,0.11,0,3,1,9,"yes","c(""UK"", ""Palm"", ""Ficus carica"", ""Melia azedarach"", ""Washingtonia"", ""Mulberry"", ""Loquat"")"
"214","5483","5477","None",2018-11-24,0,1,1,0,27,"yes","c(""Cherry plum"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"")"
"215","5458","5479","None",2018-11-23,0,0,2,0,15,"yes","c(""UK"", ""Plum"", ""Cherry plum"", ""Mulberry"", ""Melia azedarach"", ""Jujube"", ""Ficus carica"", ""Washingtonia"", ""Palm"")"
"216","5462","5479","None",2018-11-23,0,0,3,0,23,"yes","c(""Plum"", ""UK"", ""Ficus carica"", ""Washingtonia"", ""Mulberry"", ""Melia azedarach"", ""Palm"", ""Ficus religiosa"", ""Persimmon"", ""Har Gershom"", ""Carob"")"
"217","5471","5479","Ficus carica_673",2018-11-22,0,0,1,0,44,"yes","c(""Ficus carica"", ""UK"", ""Melia azedarach"", ""Washingtonia"", ""Ceratonia siliqua"", ""Jujube"", ""Mulberry"", ""Palm"", ""Loquat"", ""Carob"", ""Avocado"", ""Peach"")"
"218","5473","5479","None",2018-11-24,0.03,0.33,3,1,31,"yes","c(""Ficus carica"", ""UK"", ""Washingtonia"", ""Mulberry"", ""Peach"", ""Ficus religiosa"", ""Persimmon"", ""Melia azedarach"", ""Plum"", ""Loquat"", ""Palm"")"
"219","5597","5479","None",2018-11-22,0,0.33,3,0,45,"yes","c(""Plum"", ""UK"", ""Loquat"", ""Mulberry"", ""Washingtonia"", ""Melia azedarach"", ""Ficus carica"", ""Persimmon"", ""Palm"", ""Ficus religiosa"", ""Cherry plum"")"
"220","5486","5479","None",2018-11-22,0,0.2,5,0,22,"yes","c(""Har Gershom"", ""UK"", ""Ficus carica"", ""Washingtonia"", ""Ficus microcarpa"", ""Palm"", ""Melia azedarach"", ""Mulberry"")"
"221","5056","5479","None",2018-11-23,0.07,0.17,6,1,15,"yes","c(""UK"", ""Mulberry"", ""Melia azedarach"", ""Loquat"", ""Ficus religiosa"", ""Palm"", ""Ficus carica"", ""Plum"", ""Jujube"")"
"222","5477","5479","None",2018-11-23,0.05,0.12,8,1,20,"yes","c(""Plum"", ""Cherry plum"", ""Melia azedarach"", ""Mulberry"", ""Persimmon"", ""UK"", ""Washingtonia"", ""Ficus carica"", ""Palm"", ""Avocado"")"
"223","5480","5479","None",2018-11-23,0.05,0.25,4,1,20,"yes","c(""UK"", ""Mulberry"", ""Washingtonia"", ""Palm"", ""Loquat"", ""Ficus religiosa"", ""Plum"", ""Melia azedarach"", ""Ficus carica"")"
"224","5483","5479","None",2018-11-23,0,0,2,0,18,"yes","c(""Mulberry"", ""UK"", ""Melia azedarach"", ""Plum"", ""Persimmon"", ""Washingtonia"", ""Ficus carica"", ""Ficus religiosa"", ""Cherry plum"", ""Palm"")"
