"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"18","4455","4439","Mulberry_655",2018-06-07,0,0,1,0,2,"yes","c(""Mulberry"", ""Ficus carica"")"
"19","4446","4439","Mulberry_655",2018-06-07,0,0,1,0,1,"yes","c(""Mulberry"", ""UK"")"
"20","4445","4440","None",2018-04-19,0,0.75,4,0,10,"yes","c(""UK"", ""Palm"", ""Mulberry"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Washingtonia"", ""Carob"", ""Annona"", ""Banana"")"
"21","4444","4440","None",2018-04-18,0,0.83,6,0,4,"yes","c(""Ficus carica"", ""Carob"", ""Melia azedarach"", ""Mulberry"", ""Washingtonia"")"
"22","4454","4440","None",2018-05-04,0,0,2,0,1,"yes","c(""Mulberry"", ""Palm"", ""UK"", ""Ficus carica"")"
"23","4424","4440","None",2018-05-04,0,0,5,0,5,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"", ""Einan"")"
"24","4449","4440","None",2018-05-05,0,0,3,0,1,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"")"
"25","4419","4440","None",2018-05-11,0,0,1,0,4,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Eucalyptus"")"
"26","4408","4441","Mulberry_734",2018-05-22,0,0,1,0,1,"yes","c(""Mulberry"", ""UK"")"
"27","4448","4441","Mulberry_734",2018-05-25,0,0,1,0,6,"yes","c(""Mulberry"", ""UK"")"
"28","4445","4442","None",2018-04-19,0,0.5,2,0,10,"yes","c(""UK"", ""Palm"", ""Mulberry"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Washingtonia"", ""Carob"", ""Annona"", ""Banana"")"
"29","4444","4442","None",2018-04-21,0.11,0,2,1,9,"yes","c(""Ficus carica"", ""Citrus"", ""Carob"", ""Annona"", ""Washingtonia"", ""Melia azedarach"", ""UK"", ""Mulberry"", ""Loquat"", ""Palm"")"
"30","4442","4444","None",2018-04-21,0,1,2,0,7,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"", ""Washingtonia"", ""Ficus benjamina"", ""Loquat"", ""Palm"", ""Cherry plum"", ""Melia azedarach"")"
"31","4445","4444","None",2018-04-19,0,0.5,8,0,10,"yes","c(""UK"", ""Palm"", ""Mulberry"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Washingtonia"", ""Carob"", ""Annona"", ""Banana"")"
"32","4440","4444","None",2018-04-18,0,0.17,6,0,3,"yes","c(""Mulberry"", ""Ficus carica"", ""Carob"", ""Plum"", ""UK"", ""Avocado"")"
"33","4429","4444","Mulberry_755",2018-04-25,0,1,1,0,2,"yes","c(""Mulberry"", ""UK"")"
"34","4442","4445","None",2018-04-19,0.07,0.5,2,1,15,"yes","c(""Mulberry"", ""Ficus benjamina"", ""Loquat"", ""Ficus carica"", ""Cherry plum"", ""Annona"", ""UK"", ""Palm"", ""Washingtonia"")"
"35","4444","4445","None",2018-04-19,0.2,0.5,8,1,5,"yes","c(""Ficus carica"", ""Carob"", ""Melia azedarach"", ""Mulberry"", ""Washingtonia"", ""Citrus"", ""Annona"")"
"36","4440","4445","None",2018-04-19,0,0.25,4,0,3,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Avocado"")"
"37","4432","4446","Mulberry_655",2018-06-11,0,0,1,0,2,"yes","Mulberry"
"38","4455","4446","Mulberry_655",2018-06-07,0,0,1,0,2,"yes","c(""Mulberry"", ""Ficus carica"")"
"39","4441","4448","Mulberry_734",2018-05-25,0,1,1,0,1,"yes","c(""Mulberry"", ""UK"")"
"40","4440","4449","None",2018-05-05,0,1,3,0,5,"yes","c(""Mulberry"", ""UK"", ""Avocado"")"
"41","4429","4449","Mulberry_755",2018-05-05,0,1,2,0,2,"yes","c(""UK"", ""Mulberry"")"
"42","4424","4449","Mulberry_706",2018-05-09,0,1,2,0,7,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"")"
"43","4452","4449","Mulberry_734",2018-05-10,0,0,1,0,11,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Loquat"", ""Cherry plum"", ""Melia azedarach"")"
"44","4453","4449","Mulberry_734",2018-05-05,0,1,1,0,1,"yes","c(""Mulberry"", ""UK"")"
"45","4449","4452","Mulberry_734",2018-05-10,0,1,1,0,9,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Plum"")"
"46","4453","4452","Mulberry_734",2018-05-07,0,0.5,2,0,4,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"")"
"47","4440","4453","None",2018-05-04,0,1,1,0,4,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Avocado"")"
"48","4449","4453","Mulberry_734",2018-05-05,0,0,1,0,1,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"")"
"49","4452","4453","Mulberry_734",2018-05-07,0,0.5,2,0,4,"yes","c(""UK"", ""Mulberry"", ""Plum"")"
"50","4419","4453","None",2018-05-11,0,0,1,0,4,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Eucalyptus"")"
"51","4440","4454","None",2018-05-04,0,1,2,0,4,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Avocado"")"
"52","4424","4454","Mulberry_731",2018-05-04,0,0,1,0,5,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"", ""Einan"")"
"53","4432","4455","Mulberry_655",2018-06-11,0,0,1,0,2,"yes","Mulberry"
"54","4446","4455","Mulberry_655",2018-06-07,0,1,1,0,1,"yes","c(""Mulberry"", ""UK"")"
"55","4579","4576","None",2018-03-14,0,0,1,0,11,"yes","c(""UK"", ""Melia azedarach"")"
"56","4577","4576","None",2018-03-17,0,0,2,0,15,"yes","c(""UK"", ""Ficus carica"", ""Melia azedarach"", ""Loquat"", ""Mulberry"", ""Washingtonia"", ""Avocado"", ""Palm"", ""Cherry plum"")"
"57","4579","4577","None",2018-03-16,0,1,3,0,3,"yes","UK"
"58","4577","4579","None",2018-03-16,0.07,0,3,1,15,"yes","c(""Loquat"", ""Melia azedarach"", ""Mulberry"", ""Palm"", ""UK"", ""Ficus carica"", ""Washingtonia"", ""Avocado"")"
"59","5017","4978","None",2018-06-30,0,1,1,0,5,"yes","c(""Ficus"", ""Avocado"", ""UK"")"
"60","5018","4978","unknown_94",2018-06-28,0,0.5,2,0,11,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"61","5013","4978","None",2018-06-30,0,1,1,0,8,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"62","5016","4978","None",2018-06-30,0,1,1,0,12,"yes","c(""UK"", ""Plum"", ""Melia azedarach"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"63","5019","4978","None",2018-06-30,0,1,1,0,5,"yes","c(""Ficus carica"", ""UK"", ""Plum"", ""Mulberry"", ""Ficus religiosa"", ""Washingtonia"")"
"64","5022","5011","None",2018-07-02,0,1,1,0,4,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Loquat"", ""Mulberry"")"
"65","5018","5011","None",2018-07-03,0,1,1,0,4,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"", ""Ficus sycomorus"", ""Ficus religiosa"", ""Melia azedarach"")"
"66","5015","5011","None",2018-07-03,0,1,2,0,3,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"")"
"67","4978","5013","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"68","5017","5013","unknown_331",2018-06-28,0,0.5,2,0,9,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"69","5022","5013","Ficus religiosa_19",2018-06-30,0.17,1,4,1,6,"yes","c(""Ficus carica"", ""Melia azedarach"", ""Ficus religiosa"", ""UK"", ""Mulberry"", ""Carob"", ""Loquat"")"
"70","5018","5013","unknown_331",2018-06-28,0,0.8,5,0,11,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"71","5016","5013","Ficus religiosa_17",2018-06-29,0,0.5,6,0,8,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""Plum"", ""Ficus carica"", ""UK"", ""Mulberry"")"
"72","5021","5013","Ficus religiosa_19",2018-06-30,0,1,1,0,13,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Plum"", ""Ficus carica"", ""Mulberry"")"
"73","5015","5013","None",2018-06-29,0,0.4,5,0,5,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"74","5019","5013","Ficus religiosa_17",2018-06-29,0.08,0.5,4,1,12,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"", ""Washingtonia"")"
"75","5017","5015","None",2018-06-29,0,0,1,0,2,"yes","c(""UK"", ""Ficus"", ""Avocado"", ""Ficus religiosa"", ""Plum"", ""Ficus sycomorus"")"
"76","5022","5015","None",2018-06-28,0,0,3,0,12,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"")"
"77","5011","5015","None",2018-07-03,0,0,2,0,4,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"", ""Ceratonia siliqua"")"
"78","5018","5015","Mulberry_768",2018-06-29,0,0.25,4,0,2,"yes","c(""UK"", ""Ficus carica"", ""Mulberry"", ""Ficus religiosa"", ""Loquat"", ""Melia azedarach"")"
"79","5013","5015","None",2018-06-29,0.06,0.6,5,1,18,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"80","5016","5015","None",2018-07-01,0,0.5,2,0,15,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Ficus carica"", ""Plum"", ""Mulberry"")"
"81","5021","5015","None",2018-06-28,0.25,0.33,3,1,4,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"82","5019","5015","Ficus carica_1045",2018-06-29,0,0,4,0,12,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"", ""Washingtonia"")"
"83","4978","5016","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"84","5017","5016","unknown_331",2018-06-28,0,1,3,0,9,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"85","5022","5016","unknown_1091",2018-06-28,0,1,3,0,12,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"")"
"86","5018","5016","unknown_331",2018-06-28,0,0.8,5,0,11,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"87","5013","5016","Ficus religiosa_17",2018-06-29,0.06,0.5,6,1,18,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"88","5021","5016","Ficus religiosa_19",2018-07-01,0,1,2,0,6,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""UK"", ""Plum"", ""Ficus carica"", ""Mulberry"")"
"89","5015","5016","None",2018-07-01,0,0.5,2,0,7,"yes","c(""Ficus carica"", ""Mulberry"", ""Melia azedarach"", ""UK"", ""Tipuana Tipu"")"
"90","5019","5016","Ficus religiosa_17",2018-06-29,0.17,0.5,4,2,12,"yes","c(""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus sycomorus"", ""Plum"", ""Mulberry"", ""Washingtonia"")"
"91","4978","5017","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"92","5022","5017","None",2018-06-29,0,1,1,0,10,"yes","c(""Mulberry"", ""Ficus carica"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Carob"", ""Loquat"")"
"93","5018","5017","unknown_331",2018-06-28,0,0.33,3,0,11,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"94","5013","5017","unknown_331",2018-06-28,0,0.5,2,0,12,"yes","c(""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""UK"", ""Carob"", ""Mulberry"", ""Washingtonia"", ""Melia azedarach"")"
"95","5016","5017","unknown_331",2018-06-28,0.09,0,3,1,11,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"96","5015","5017","None",2018-06-29,0,1,1,0,5,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"97","5019","5017","Mulberry_350",2018-06-28,0.09,0.25,4,1,11,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"")"
"98","4978","5018","unknown_94",2018-06-28,0.1,0.5,2,1,10,"yes","c(""Plum"", ""UK"", ""Peach"", ""Mulberry"")"
"99","5017","5018","unknown_331",2018-06-28,0,0.67,3,0,9,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"100","5022","5018","Ficus religiosa_19",2018-06-28,0,0.86,7,0,12,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"")"
"101","5011","5018","None",2018-07-03,0,0,1,0,4,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"", ""Ceratonia siliqua"")"
"102","5013","5018","unknown_331",2018-06-28,0.08,0.2,5,1,12,"yes","c(""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""UK"", ""Carob"", ""Mulberry"", ""Washingtonia"", ""Melia azedarach"")"
"103","5016","5018","unknown_331",2018-06-28,0,0.2,5,0,11,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"104","5021","5018","Ficus religiosa_19",2018-06-28,0,0.67,3,0,4,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"105","5015","5018","Mulberry_768",2018-06-29,0,0.75,4,0,5,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"106","5019","5018","unknown_331",2018-06-30,0,0.67,6,0,5,"yes","c(""Ficus carica"", ""UK"", ""Plum"", ""Mulberry"", ""Ficus religiosa"", ""Washingtonia"")"
"107","4978","5019","None",2018-06-30,0,0,1,0,11,"yes","c(""Mulberry"", ""UK"", ""Plum"", ""Ficus carica"")"
"108","5017","5019","Mulberry_350",2018-06-28,0,0.75,4,0,9,"yes","c(""UK"", ""Ficus religiosa"", ""Mulberry"", ""Ficus"", ""Avocado"", ""Plum"", ""Ficus sycomorus"")"
"109","5022","5019","Ficus religiosa_19",2018-06-28,0,0.8,5,0,12,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"")"
"110","5018","5019","unknown_331",2018-06-30,0.43,0.33,6,3,7,"yes","c(""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"", ""Palm"", ""Ficus sycomorus"")"
"111","5013","5019","Ficus religiosa_17",2018-06-29,0.17,0.5,4,3,18,"yes","c(""Ficus religiosa"", ""Carob"", ""Ficus carica"", ""Mulberry"", ""Washingtonia"", ""UK"", ""Plum"", ""Melia azedarach"")"
"112","5016","5019","Ficus religiosa_17",2018-06-29,0.12,0.5,4,1,8,"yes","c(""Melia azedarach"", ""Ficus religiosa"", ""Plum"", ""Ficus carica"", ""UK"", ""Mulberry"")"
"113","5021","5019","Ficus religiosa_19",2018-06-28,0,0.5,2,0,4,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"114","5015","5019","Ficus carica_1045",2018-06-29,0,1,4,0,5,"yes","c(""Ficus carica"", ""Mulberry"", ""Plum"", ""UK"", ""Melia azedarach"", ""Tipuana Tipu"")"
"115","5022","5021","Ficus religiosa_19",2018-06-28,0.08,0.33,3,1,12,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Ficus carica"", ""Ficus sycomorus"", ""Washingtonia"", ""Carob"", ""Mulberry"", ""Melia azedarach"")"
"116","5018","5021","Ficus religiosa_19",2018-06-28,0,0.33,3,0,11,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"117","5013","5021","Ficus religiosa_19",2018-06-30,0,0,1,0,8,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"118","5016","5021","Ficus religiosa_19",2018-07-01,0,0,2,0,15,"yes","c(""Ficus religiosa"", ""UK"", ""Melia azedarach"", ""Ficus carica"", ""Plum"", ""Mulberry"")"
"119","5015","5021","None",2018-06-28,0,0.67,3,0,6,"yes","c(""UK"", ""Ficus carica"", ""Ficus sycomorus"", ""Tipuana Tipu"", ""Ficus religiosa"", ""Carob"", ""Washingtonia"", ""Ficus benjamina"", ""Mulberry"", ""Plum"", ""Melia azedarach"")"
"120","5019","5021","Ficus religiosa_19",2018-06-28,0,0.5,2,0,11,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"")"
"121","5017","5022","None",2018-06-29,0,0,1,0,2,"yes","c(""UK"", ""Ficus"", ""Avocado"", ""Ficus religiosa"", ""Plum"", ""Ficus sycomorus"")"
"122","5011","5022","None",2018-07-02,0,0,1,0,6,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Melia azedarach"")"
"123","5018","5022","Ficus religiosa_19",2018-06-28,0,0.14,7,0,11,"yes","c(""UK"", ""Plum"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Loquat"", ""Melia azedarach"")"
"124","5013","5022","Ficus religiosa_19",2018-06-30,0,0,4,0,8,"yes","c(""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""UK"", ""Plum"", ""Melia azedarach"", ""Carob"")"
"125","5016","5022","unknown_1091",2018-06-28,0,0,3,0,11,"yes","c(""Plum"", ""UK"", ""Ficus religiosa"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"")"
"126","5021","5022","Ficus religiosa_19",2018-06-28,0,0.67,3,0,4,"yes","c(""UK"", ""Mulberry"", ""Ficus religiosa"", ""Ficus carica"")"
"127","5015","5022","None",2018-06-28,0,1,3,0,6,"yes","c(""UK"", ""Ficus carica"", ""Ficus sycomorus"", ""Tipuana Tipu"", ""Ficus religiosa"", ""Carob"", ""Washingtonia"", ""Ficus benjamina"", ""Mulberry"", ""Plum"", ""Melia azedarach"")"
"128","5019","5022","Ficus religiosa_19",2018-06-28,0.18,0.2,5,2,11,"yes","c(""Melia azedarach"", ""UK"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Mulberry"", ""Ficus sycomorus"")"
"129","5462","5056","Melia azedarach_437",2018-11-25,0,0.67,3,0,4,"yes","c(""Plum"", ""Melia azedarach"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Persimmon"", ""UK"", ""Har Gershom"")"
"130","5471","5056","None",2018-11-25,0,0.5,2,0,15,"yes","c(""Ficus carica"", ""Washingtonia"", ""Jujube"", ""Mulberry"", ""Melia azedarach"", ""UK"", ""Palm"", ""Loquat"", ""Carob"", ""Avocado"", ""Peach"")"
"131","5473","5056","None",2018-11-23,0,0.6,5,0,15,"yes","c(""Ficus carica"", ""Washingtonia"", ""UK"", ""Peach"", ""Mulberry"", ""Loquat"", ""Ficus religiosa"", ""Palm"", ""Persimmon"", ""Melia azedarach"", ""Plum"")"
"132","5486","5056","None",2018-11-29,0,0.75,4,0,4,"yes","c(""Har Gershom"", ""Ficus carica"", ""UK"", ""Washingtonia"", ""Mulberry"", ""Avocado"", ""Palm"")"
"133","5483","5056","None",2018-11-25,0,0.75,4,0,4,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"", ""Cherry plum"")"
"134","5425","5056","Melia azedarach_437",2018-11-25,0,0.5,2,0,5,"yes","c(""UK"", ""Loquat"", ""Plum"", ""Mulberry"", ""Melia azedarach"", ""Ficus religiosa"", ""Persimmon"", ""Palm"")"
"135","5589","5056","Melia azedarach_437",2018-11-25,0.25,0.33,9,1,4,"yes","c(""Ficus carica"", ""Melia azedarach"", ""Mulberry"", ""UK"")"
"136","5590","5058","None",2019-01-10,0,0.75,4,0,17,"yes","c(""UK"", ""Washingtonia"", ""Plum"", ""Melia azedarach"", ""Palm"", ""Mulberry"")"
"137","5679","5058","None",2019-02-08,0,0,1,0,7,"yes","c(""UK"", ""Washingtonia"", ""Loquat"", ""Ficus carica"", ""Palm"", ""Persimmon"", ""Citrus"", ""Mulberry"")"
"138","5157","5150","None",2018-07-24,0,1,2,0,1,"yes","c(""Ficus carica"", ""UK"")"
"139","5153","5150","None",2018-07-25,0,0,2,0,15,"yes","c(""Mulberry"", ""UK"", ""Ficus carica"", ""Loquat"", ""Melia azedarach"", ""Surinam Cherry"", ""Ficus sycomorus"", ""Ziziphus spina-christi"", ""Citrus"", ""Guava"")"
"140","5154","5150","None",2018-07-20,0,1,4,0,8,"yes","c(""Ficus sycomorus"", ""Apple"", ""Melia azedarach"", ""UK"", ""Surinam Cherry"", ""Citrus"", ""Ficus carica"")"
"141","5154","5153","Ficus carica_804",2018-07-19,0,0.86,7,0,9,"yes","c(""Ficus carica"", ""Ficus sycomorus"", ""Loquat"", ""Surinam Cherry"", ""Mulberry"", ""Apple"", ""UK"", ""Melia azedarach"", ""Citrus"")"
"142","5150","5153","None",2018-07-25,0,1,2,0,1,"yes","c(""Mulberry"", ""UK"")"
"143","5153","5154","Ficus carica_804",2018-07-19,0,0.14,7,0,3,"yes","c(""Ficus carica"", ""Melia azedarach"", ""UK"", ""Mulberry"")"
"144","5150","5154","None",2018-07-20,0.5,0,4,3,6,"yes","c(""UK"", ""Mulberry"", ""Ficus carica"", ""Ficus sycomorus"", ""Apple"", ""Surinam Cherry"", ""Melia azedarach"")"
"145","5150","5157","None",2018-07-24,0.33,0,2,1,3,"yes","c(""Mulberry"", ""UK"")"
"146","5462","5425","Melia azedarach_437",2018-11-25,0,0.75,4,0,4,"yes","c(""Plum"", ""Melia azedarach"", ""Ficus religiosa"", ""Ficus carica"", ""Mulberry"", ""Persimmon"", ""UK"", ""Har Gershom"")"
"147","5473","5425","None",2018-11-25,0,1,7,0,18,"yes","c(""Ficus carica"", ""Mulberry"", ""UK"", ""Plum"", ""Ficus religiosa"", ""Washingtonia"", ""Melia azedarach"", ""Peach"", ""Loquat"", ""Palm"")"
"148","5597","5425","None",2018-11-25,0,1,2,0,15,"yes","c(""Plum"", ""UK"", ""Persimmon"", ""Mulberry"", ""Ficus carica"", ""Loquat"", ""Palm"")"
"149","5486","5425","None",2018-12-09,0,0,1,0,8,"yes","c(""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""UK"", ""Har Gershom"", ""Palm"", ""Einan"")"
"150","5056","5425","Melia azedarach_437",2018-11-25,0,0.5,2,0,7,"yes","c(""UK"", ""Jujube"", ""Melia azedarach"", ""Mulberry"", ""Loquat"", ""Ficus carica"", ""Palm"")"
"151","5480","5425","None",2018-11-25,0,1,1,0,9,"yes","c(""UK"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"", ""Plum"", ""Melia azedarach"", ""Ficus carica"", ""Mulberry"", ""Loquat"")"
"152","5483","5425","None",2018-11-25,0,1,6,0,4,"yes","c(""UK"", ""Mulberry"", ""Plum"", ""Ficus carica"", ""Ficus religiosa"", ""Washingtonia"", ""Palm"", ""Cherry plum"")"
"153","5476","5425","Ficus religiosa_19",2018-11-25,0,0.5,6,0,13,"yes","c(""UK"", ""Carob"", ""Ceratonia siliqua"", ""Loquat"", ""Ficus religiosa"", ""Washingtonia"", ""Plum"", ""Mulberry"", ""Palm"", ""Ficus carica"", ""Persimmon"", ""Jujube"")"
"154","5589","5425","Melia azedarach_437",2018-11-25,0.25,0.33,3,1,4,"yes","c(""Ficus carica"", ""Melia azedarach"", ""Mulberry"", ""UK"")"
